trace	total.br.len	tree.height
mean	2954.48302856719	544.935260702447
stderr.of.mean	12.073611117125	5.8479797512389
stdev	465.706270321735	230.073969228637
variance	216882.330216981	52934.0313166196
median	2825.09648268367	477.394899178833
mode	numeric	numeric
geometric.mean	2922.6106924867	507.415748941631
HPD95.lower	2347.81735193015	260.537293459539
HPD95.upper	3888.66136682973	1001.18064958501
ACT	NA	NA
ESS	1488.64500888434	1548.69034678457
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
