trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6845.85002601783	-6491.99981562369	-353.850210394144	0.13985677912475	0.279815475964545	0.123608518662536	0.45671922624817	0.262098237562409	0.434376879676206	0.177048168772106	0.126476713989283	2.83392120748642	2.66053288714382	0.7390328880166	1.1304835559917	0.00695681373543343	6.01166072825351	48.0129694083801	225.125456170752	-1716.40168251792	-4775.59813310577
stderr.of.mean	0.296312057959477	0.191861191103869	0.214209236985378	0.000398611195308589	0.000507001754026899	0.000385399273295808	0.000574171773122338	0.000324205711301728	0.000372566318179202	0.000260692350444578	0.000218108872577771	0.00968007336000197	0.00495347923093337	0.00110487473063675	0.000552437365318413	9.9504485375675e-06	0.0165614760558994	0.0287804958440785	0.217032739378935	0.131167404400961	0.18927677710973
stdev	10.5572944170862	8.13997970039446	7.31442302880847	0.0169029324220212	0.0215102593812684	0.0163511038533909	0.024360041501176	0.0137548812949842	0.015190111524221	0.0107892328597207	0.00910001050558149	0.410690667536235	0.21015829284774	0.0439039437898177	0.021951971894909	0.000334690966946773	0.640662394771556	1.19764518910984	7.54576782439518	5.52876391118972	7.95566942145875
variance	111.456465409039	66.2592695228339	53.5007842443637	0.000285709124463414	0.000462691258649447	0.000267358597224376	0.000593411621939017	0.000189196759439107	0.00023073948811827	0.000116407545701276	8.28101912016934e-05	0.168666824401358	0.0441665080526763	0.00192755628029948	0.000481889070074875	1.12018043355766e-07	0.410448304074424	1.43435399899795	56.9386120596776	30.5672303856738	63.2926759435337
median	-6845.36304367985	-6491.69084427613	-353.831581269743	0.139229866014845	0.279535584928915	0.123357353137277	0.456645333873444	0.261930632802707	0.434262088119396	0.177286910571252	0.126542920954767	2.80175897515531	2.65321456115312	0.735804098346253	1.13209795082688	0.00695059917744633	5.99075349038295	47.8353490141188	224.651048755831	-1716.15060454354	-4775.3719873425
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.138833535657268	0.278989623292744	0.122518044555093	0.456069354747187	0.261737091638548	0.434111274564925	0.176718228098978	0.126147838157905	2.80492538311962	2.65231747657217	0.73773795135841	1.1302696446775	0.00694876500463394	5.9779749404372	47.9982011976873	224.999725855741	NaN	NaN
HPD95.lower	-6866.04439910042	-6508.15893814398	-368.387501374972	0.10862413676204	0.236820552784444	0.0927690113232794	0.413254400867313	0.23557026654062	0.405327415177741	0.157333906419661	0.109149805667676	2.09130041115223	2.28188445983705	0.656444909768364	1.08558420890845	0.00634190427648617	4.88742111653699	46.0452746215222	212.013020085633	-1727.02732590702	-4791.61311588901
HPD95.upper	-6825.40381406382	-6476.86475008059	-339.570823172254	0.171993448825107	0.320514446327313	0.155949709871317	0.509076381341499	0.288862482342261	0.464097919810948	0.198268277386066	0.144291388211473	3.66514437971555	3.07721678871883	0.828831582183084	1.17177754511582	0.00761816701362176	7.32688768073531	50.183223753451	240.947830397865	-1705.65256877235	-4760.69631044416
ACT	35449.144849444	25000	38594.7844747934	25025.7587423958	25000	25000	25000	25000	27070.5846145165	26271.6785994823	25850.8756179857	25000	25000	28499.1163550425	28499.1163550461	39774.9564785363	30071.2856643667	25986.7862940627	37226.8258290481	25328.4223088762	25471.4452229232
ESS	1270.12936958636	1801	1166.60840610229	1799.14625020834	1801	1801	1801	1801	1663.24446409833	1713.82273232009	1741.72049973712	1801	1801	1579.87354551902	1579.87354551882	1131.99369619164	1497.27552398443	1732.61131601667	1209.47727874416	1777.64723956854	1767.6656980374
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
