trace	total.br.len	tree.height
mean	402.596097656865	60.9276938349417
stderr.of.mean	0.245531059939638	0.0404519431714763
stdev	8.87225989654264	1.716230334873
variance	78.7169956717988	2.9454465623383
median	402.301656019327	60.8763273722013
mode	numeric	numeric
geometric.mean	402.498505648693	60.9036445173863
HPD95.lower	386.119032127403	57.5957021447242
HPD95.upper	420.945127978252	64.1636375186933
ACT	NA	NA
ESS	1306.46257926554	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
