trace	total.br.len	tree.height
mean	53.1878422207213	46.1249425395313
stderr.of.mean	0.306943561564471	0.00639068969781023
stdev	3.5573120649005	0.153351271607632
variance	12.6544691270867	0.0235166125036776
median	52.4658467247236	46.0746826987222
mode	numeric	numeric
geometric.mean	53.0746345040193	46.1246896820758
HPD95.lower	47.7365760102417	46.0000385201137
HPD95.upper	60.3879797025999	46.4352039131903
ACT	NA	NA
ESS	134.39039060909	576.130203203933
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
