trace	total.br.len	tree.height
mean	529.857369295856	71.5448893406071
stderr.of.mean	0.574981764391396	0.0803017341640064
stdev	20.0118761917379	3.28521109225222
variance	400.475188713448	10.792611920657
median	528.86594353795	71.3653850312354
mode	numeric	numeric
geometric.mean	529.481498003737	71.4700715096489
HPD95.lower	494.142895319112	64.7557332029613
HPD95.upper	571.240612293555	77.5071642116085
ACT	NA	NA
ESS	1212.01728650981	1674.62686612142
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
