trace	total.br.len	tree.height
mean	700.567259087333	74.2974152346745
stderr.of.mean	0.574231938511772	0.0920841148910605
stdev	15.8354119956656	3.44586377469902
variance	250.76027307247	11.873977153783
median	700.647358390028	74.1387378765692
mode	numeric	numeric
geometric.mean	700.388469593281	74.218176715913
HPD95.lower	670.403296746053	67.6309163826805
HPD95.upper	731.60552736217	81.027233900759
ACT	NA	NA
ESS	760.896151809863	1401.09671449207
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
