trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-12328.5566287166	-12150.145970011	-178.410658705662	0.494132904714692	0.225736958570416	0.109418551913991	0.170711584800895	0.281211950338141	0.20364070898033	0.412814721414407	0.102332619267123	2.26092851109589	2.13477190446656	1.18650529068165	0.906747354659176	0.0331833293553916	1.5111171208275	49.1161316394717	122.96610864964	-4604.05794977333	-7546.08802023765
stderr.of.mean	0.273323408451622	0.214462253563637	0.182407512893756	0.00036614964583028	0.000297130504679468	0.000188211039763529	0.000251934788291804	0.000242047630427874	0.000252863772479714	0.000280430863537088	0.000162286634369462	0.00407509142378955	0.00308026113751214	0.00081640248246686	0.000408201241233433	3.05229548454119e-05	0.00383716017386678	0.0134953801483365	0.0852389187441814	0.16344066610457	0.180661899417442
stdev	9.66932924148011	8.42900592173104	5.55665089666777	0.0155344114524523	0.0126061777399757	0.00798511691838633	0.0106886861835869	0.0102692096659862	0.0101025806011375	0.0118976720796035	0.00679368807242695	0.172891460102217	0.130684392122264	0.0339595636695921	0.0169797818347961	0.00105889634059481	0.150743969866316	0.529250793776807	2.68240385403369	6.8246539920506	7.51312481948316
variance	93.4959279801423	71.048140828577	30.8763691874388	0.000241317939174082	0.000158915717211859	6.37620922002996e-05	0.000114248012331201	0.000105456667163984	0.00010206213480248	0.000141554600913778	4.61541976254362e-05	0.0298914569762765	0.0170784103443658	0.00115325196462908	0.00028831299115727	1.12126146012508e-06	0.0227237444510567	0.28010640271338	7.19529043613479	46.5759021112122	56.4470445531338
median	-12328.2629106844	-12149.7037363548	-178.4632422318	0.494102323050725	0.225509989338393	0.109102651940039	0.170682000162608	0.281215071573125	0.203446909586972	0.412536240948779	0.102363451657006	2.25460461388837	2.13131054236756	1.18675097964599	0.906624510177004	0.0332119350960929	1.50209940998288	49.1087482526089	122.868777956814	-4603.97629150396	-7545.85083485389
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.493888681384889	0.225384847794499	0.109127114136328	0.170377350647927	0.281024282189632	0.203390047729723	0.412643345546036	0.102106316715164	2.25434776381731	2.13079284459875	1.18601994122718	0.906588209209319	0.033166447804902	1.50368245363631	49.1132875396651	122.936896061456	NaN	NaN
HPD95.lower	-12348.0475176341	-12166.1678133682	-189.244997128765	0.463224848341947	0.20140425786719	0.0932151668421073	0.150514080579994	0.261367099283133	0.184026477182588	0.390557453341065	0.088515917229025	1.94642557226256	1.88208196419953	1.12514051875438	0.871158135155887	0.0309366575800734	1.22779843291176	48.1945883913533	117.370682124924	-4617.38145959829	-7560.29690310427
HPD95.upper	-12311.1652075818	-12134.3614442951	-167.25145336164	0.52422840627162	0.249865181242908	0.124254273671081	0.192471542131446	0.302697215341382	0.223629084210093	0.437612711675192	0.114645198608038	2.61719453664399	2.39109811284041	1.25768372968823	0.93742974062281	0.0350718038185603	1.80324202175679	50.238365632165	128.099307512381	-4591.15584641059	-7531.24781352256
ACT	35956.1628767147	29131.4024014949	48492.167683204	25000	25000	25000	25000	25000	28191.680019058	25000	25678.3244310889	25000	25000	26007.3923693977	26007.3923693979	37390.2727540519	29157.637990772	29259.0074048881	45440.1666034734	25809.0103390728	26019.8216551833
ESS	1252.21926918009	1545.58298908704	928.500459994801	1801	1801	1801	1801	1801	1597.10240643915	1801	1753.42437629957	1801	1801	1731.23854019982	1731.23854019981	1204.19019931115	1544.19229754652	1538.84235978825	990.863444513831	1744.5457771713	1730.41155303349
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
