trace	total.br.len	tree.height
mean	524.910157846525	75.5680061425317
stderr.of.mean	0.940193515085453	0.160784843600328
stdev	29.1959542881695	5.96891774041751
variance	852.403746796885	35.6279789918709
median	523.140782972287	75.0509746350011
mode	numeric	numeric
geometric.mean	524.107165588244	75.3369619201096
HPD95.lower	467.652774351907	64.1926354703079
HPD95.upper	581.113939533503	87.0323587199335
ACT	NA	NA
ESS	964.833088719269	1378.93029862172
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
