trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-17197.4617586109	-16797.3273672664	-400.13439134455	0.145705134516965	0.433240099947944	0.380462305363955	0.0405924601711368	0.291037302751646	0.121753736699578	0.223891324483728	0.363317636065048	1.54576195330614	3.44212580579145	2.74534153243962	0.127329233780196	0.0322202395768664	8.37198194318995	55.7188846992926	264.512834266676	-13496.4152760052	-3300.91209126116
stderr.of.mean	0.232736685136365	0.198818734537879	0.127055328225312	0.000124981826343426	0.00021591456364483	0.000204382896104271	6.7994850427224e-05	0.000366797701091737	0.000255080001682261	0.000335674863599941	0.000415241047254449	0.00180288528251562	0.00811076250339867	0.000315250244908332	0.000157625122454167	2.37803841997722e-05	0.0183245075881046	0.0621856740337695	0.198655333147549	0.193341631195586	0.107904434883051
stdev	9.26386965607159	8.43516322339674	3.93057545443038	0.00524078509624457	0.0085438225667786	0.00802101773848824	0.00269563326653198	0.015561906104407	0.0108221262659946	0.0142414761417641	0.0172085778709072	0.0712693190624977	0.344110456901329	0.0131245431672244	0.00656227158361224	0.000833123634024023	0.777442894671402	2.63831430096871	6.9767354037135	8.05553092547429	4.57799675107333
variance	85.8192810046839	71.1519786053448	15.4494234029706	2.74658284250192e-05	7.29969040525953e-05	6.43367255611429e-05	7.26643870763385e-06	0.000242172921602379	0.00011711841691713	0.000202819642696436	0.000296135152339076	0.0050793158396321	0.118412006548841	0.000172253633348338	4.30634083370847e-05	6.94094989569395e-07	0.604417454475049	6.96070235069603	48.6748368934294	64.8915784912726	20.958054252838
median	-17196.9786661816	-16797.1140400817	-400.155313136091	0.145527314972594	0.433098261289545	0.380267431798197	0.040579187234482	0.290819176069052	0.121528418279649	0.223344292861378	0.363572387351697	1.54505928436336	3.41477254826138	2.74499103540592	0.127504482297043	0.0322353254084683	8.34691281567373	55.4678796909629	264.359298430497	-13496.2202225605	-3300.899257932
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.145610886045894	0.43315584832767	0.380377823239945	0.0405027459002067	0.290620905073285	0.121270992903738	0.223440139196702	0.362910079058029	1.54412155643552	3.42519853394147	2.74531017789957	0.12715962809391	0.0322094652632533	8.33609643418892	55.6570868768294	264.42119131081	NaN	NaN
HPD95.lower	-17214.7136692764	-16812.2230585697	-407.464561813827	0.135779528972558	0.416566990735152	0.365558694105445	0.0351911251908995	0.261494518363253	0.100546936528332	0.19524097469404	0.331263605515625	1.41313178331545	2.76069479324845	2.72129138069911	0.114043865923362	0.0305747898668024	6.93542152541015	50.6168283841981	251.0550097538	-13512.7442641645	-3310.06303854451
HPD95.upper	-17178.5920162813	-16779.4855119863	-392.3420274605	0.155850132111494	0.449782086095694	0.397108351480342	0.0456833514899575	0.321174947988338	0.142718208311907	0.251496372067279	0.397124344400804	1.68714635498935	4.09281472530113	2.77191226815328	0.139354309650453	0.0337603214061892	9.82177180976684	60.7469036033639	277.688132318518	-13481.2635911221	-3292.43067441459
ACT	28402.5410901335	25000	47020.351259264	25592.5411532511	28739.010584999	29217.4644160341	28631.4149153783	25000	25000	25000	26201.3079958372	28796.7415021446	25000	25962.9988286224	25962.9988286226	36663.2705885443	25000	25000	36484.4944059338	25922.3755351785	25000
ESS	1585.24548409652	1801	957.564092869875	1759.30165474328	1566.68580732218	1541.03037001702	1572.57334759996	1801	1801	1801	1718.42566054922	1563.54495860745	1801	1734.19874557646	1734.19874557645	1228.0682895232	1801	1801	1234.0858968482	1736.91643109243	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
