trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-7082.80448051835	-6799.06693857862	-283.737541939724	0.270216123107422	0.163657438743574	0.367146791843968	0.198979646305036	0.104110680014416	0.194252533381406	0.0900707165041005	0.611566070100083	4.0876967439605	2.65392787885404	0.0811755645870705	1.45941221770647	0.0110522528209253	3.43501736274046	49.962016597413	179.889290095002	-545.495628209267	-6253.57131036935
stderr.of.mean	0.261715650681368	0.209933065756611	0.194044456357414	0.00066092820504774	0.000568393713684741	0.000719484970555578	0.000650762443228569	0.000195142557335442	0.000214479258796301	0.000182691520066593	0.000298714643134229	0.0312033154080254	0.00488304719801694	0.000338635582455205	0.000169317791227602	1.18365934139543e-05	0.00918934240321158	0.0218715308694696	0.135849280830782	0.0598249252279229	0.204377290776638
stdev	10.538724321174	8.90670428901514	6.64720408270739	0.0280408046127169	0.02365481262655	0.0305251573878257	0.0257774636875918	0.0080010587782741	0.0090995828948668	0.00757912114207165	0.0123490976002217	1.32384435093403	0.189037302667079	0.014367088785164	0.007183544392582	0.000467578741995389	0.356284260945432	0.927930324364814	4.90151007762376	2.33482781980342	8.67099275560527
variance	111.064710317705	79.3293812919606	44.1853221171617	0.000786286723328566	0.000559550160397191	0.000931785233551527	0.000664477634165115	6.40169415733971e-05	8.28024088605525e-05	5.74430772861974e-05	0.000152500211539802	1.75256386549994	0.035735101799645	0.000206413240160786	5.16033100401963e-05	2.1862987996599e-07	0.126938474597433	0.861054686875789	24.0248010410473	5.45142094812798	75.186115367759
median	-7082.6247998696	-6798.82717093772	-283.646353440357	0.269133904621442	0.162628959502679	0.36700456915256	0.198457086277132	0.103818204504166	0.194141038301726	0.0900921712532596	0.611860804427606	3.89559825220125	2.6455988618321	0.0795777082661283	1.46021114586694	0.0110399625820755	3.41090333052953	49.9035639692169	179.812246953313	-545.421471934566	-6253.20793947578
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.268756712708577	0.161946607666148	0.365874382076031	0.197306942217054	0.103804127744837	0.194039661044581	0.0897513499668876	0.611441387343629	3.89076135405205	2.64720600165441	0.0799399930034428	1.45939451466584	0.0110423552005708	3.41683830254554	49.9534450536546	179.822637170469	NaN	NaN
HPD95.lower	-7102.45571756969	-6816.2083473589	-296.204564399619	0.215117055509018	0.12084833841326	0.302285579258569	0.144547465519017	0.0900825437114406	0.175698860873583	0.0760121105604764	0.589856470835243	1.98527575311518	2.27577765712027	0.054734850092039	1.4450931580242	0.0101721171933143	2.76111697728972	48.2840126882132	170.042003390736	-550.058931570775	-6271.86993949128
HPD95.upper	-7061.32658385472	-6781.58520587915	-270.874952762319	0.320183942116112	0.212731942510161	0.421494015232407	0.246838706271189	0.120729022261918	0.211870869291797	0.104984679045414	0.637968816958701	6.70770083908568	3.01723195218142	0.109813683951603	1.47263257495399	0.0119724846071603	4.17795962017323	51.8288067482936	189.214735697059	-541.013371412386	-6238.18636617412
ACT	27752.0890423535	25000	38347.4804027075	25000	25981.95865338	25000	28679.8565167226	26768.3401415162	25000	26146.3735072839	26330.2485365195	25000	30026.1189141109	25000	25000	28837.414717539	29935.600379423	25000	34567.4439452008	29543.8432213473	25000
ESS	1622.4003869145	1801	1174.1318993365	1801	1732.93324805375	1801	1569.91719863546	1682.02435272289	1801	1722.03613581275	1710.01044435837	1801	1499.52779874059	1801	1801	1561.33968460826	1504.06203414411	1801	1302.52615933586	1524.00619183718	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
