trace	total.br.len	tree.height
mean	2018.76864778226	223.389643392006
stderr.of.mean	2.84964311091284	0.534057922413133
stdev	76.155728767634	21.3296530158578
variance	5799.69502412944	454.95409777689
median	2016.86340751603	221.396296930508
mode	numeric	numeric
geometric.mean	2017.33489623775	222.401554080537
HPD95.lower	1871.65675534655	185.080893300008
HPD95.upper	2167.08111494765	266.875782314066
ACT	NA	NA
ESS	714.604182604138	1595.99747147611
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
