trace	total.br.len	tree.height
mean	436.561102091732	76.4219420176922
stderr.of.mean	0.491261572565801	0.121428001631056
stdev	14.8742773280941	4.70905469121349
variance	221.244126033054	22.1751960848397
median	436.552336138878	76.085361133285
mode	numeric	numeric
geometric.mean	436.30869965824	76.2796092893543
HPD95.lower	407.235890464364	68.0499459082144
HPD95.upper	464.06866503738	86.2540750680379
ACT	NA	NA
ESS	917.249540101384	1504.77343259962
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
