trace	total.br.len	tree.height
mean	1565.08823022768	235.693085614808
stderr.of.mean	9.39320162243586	1.6473286090847
stdev	192.812729672814	39.236411903091
variance	37176.7487238817	1539.49601902902
median	1547.97618606015	232.572289014275
mode	numeric	numeric
geometric.mean	1553.49149535834	232.545136318243
HPD95.lower	1231.21830270104	163.473721996787
HPD95.upper	1979.16060944822	311.412980325095
ACT	NA	NA
ESS	421.585299622553	567.622275312569
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
