trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-16625.4087185743	-16179.5355113141	-445.873207260242	0.250177921138191	0.325956736028465	0.241607750683964	0.182257592149377	0.203132154799791	0.336920688655601	0.137798635415284	0.322148521129322	3.74610986218107	1.91018600117992	0.0120667216089328	1.49396663919553	0.0190711275976048	12.1393175266357	92.0345940056834	401.356004403066	-418.790865108582	-15760.7446462055
stderr.of.mean	0.254204416026064	0.207778709417737	0.137455570990213	0.000686912736359541	0.000757504372560509	0.000663704295151592	0.000611830241446151	0.00015750693035914	0.000185783003139039	0.000125969678347834	0.000179273640242082	0.0374549257047388	0.00188128957106457	6.98834124178348e-05	3.49417062089168e-05	1.3902522532641e-05	0.0280546782189651	0.334706476379892	0.728731742975807	0.0454886394929106	0.206061365929404
stdev	9.59268475102634	8.57229030710818	4.35268571676714	0.0291432347403805	0.0315462872999407	0.0281585841227982	0.0259577547538673	0.00668245208120666	0.00737840795066682	0.00534444000225905	0.00760593522843473	1.33842873374498	0.0764992748604382	0.00296490163123978	0.00148245081561986	0.00051293245904957	1.16371815964015	13.765483176997	28.7501929884525	1.83204036717126	8.41881006195114
variance	92.0196007325733	73.4841611093408	18.9458729489487	0.000849328131132921	0.000995168242410398	0.000792905859800704	0.000673805031861919	4.46551658176233e-05	5.44409038864633e-05	2.85630389377467e-05	5.78502506991444e-05	1.7913914753142	0.00585213905417288	8.79064168292828e-06	2.197660420732e-06	2.63099707546639e-07	1.35423995507625	189.488527096189	826.573596873262	3.35637190694501	70.8763628592098
median	-16625.2413383833	-16179.2483426783	-445.938979485204	0.249534969299279	0.324183365225594	0.241734552852122	0.181696517472086	0.203240360350181	0.336815523365946	0.137804069544521	0.321988606587002	3.52448677838053	1.90859679535627	0.0116985580729661	1.49415072096352	0.0190699859721299	12.095276506885	88.9923404861288	395.679033345589	-418.514154001586	-15760.5255658946
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.248474965665178	0.324423658126954	0.239950529246483	0.180406253526324	0.20302205143404	0.336839969446114	0.137695057588083	0.322058804570776	3.52965341933012	1.90865897544576	0.0117174805991852	1.49396590372895	0.0190642316679361	12.0839441555505	91.1078946604951	400.379365540253	NaN	NaN
HPD95.lower	-16644.234594943	-16195.2664100651	-454.559768722568	0.196874218283917	0.265917838266624	0.184560916414457	0.129571846567772	0.189213544784253	0.322855685926028	0.127731191187509	0.307545816528373	1.37932273818546	1.76763585814135	0.00653118153246159	1.49108107157887	0.0180581264449032	10.0146165365909	71.2946603720383	358.059329398935	-422.300919148326	-15775.6584307567
HPD95.upper	-16607.9277204773	-16163.5093211159	-437.424566303229	0.30817390145173	0.388767584969888	0.295028034342499	0.23091954132122	0.215178649480116	0.352084274408086	0.148580602166321	0.337251889512427	6.30173570681601	2.06145127263347	0.0178378568422672	1.49673440923377	0.0200923071493742	14.4239161123916	119.207419407924	460.880076893115	-415.427368900984	-15744.1911070618
ACT	31600.8101542882	26437.5208887099	44876.8589182947	25000	25946.9407082438	25000	25000	25000	28529.818596526	25000	25000	35240.3129440141	27215.0438716957	25000	25000	33058.2020456581	26153.3508773067	26604.6586628937	28911.2071927159	27742.6662997121	26959.0202850364
ESS	1424.80524328868	1703.07194042645	1003.30105727709	1801	1735.27201169018	1801	1801	1801	1578.17337140316	1801	1801	1277.65607733197	1654.4158522128	1801	1801	1361.99179670492	1721.57671922141	1692.37277465235	1557.35454766289	1622.95143204989	1670.12745730197
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
