trace	total.br.len	tree.height
mean	2854.17018934308	438.199097097309
stderr.of.mean	13.820174985507	6.00420486516139
stdev	530.643924369197	242.981674053125
variance	281582.974469942	59040.0939256592
median	2701.7440135679	366.81931381135
mode	numeric	numeric
geometric.mean	2812.09630068034	390.013477573183
HPD95.lower	2159.22617681944	179.889888230268
HPD95.upper	3874.32086078349	912.709893269362
ACT	NA	NA
ESS	1475.09723901467	1638.61670251649
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
