trace	total.br.len	tree.height
mean	462.058053525117	58.4093620482314
stderr.of.mean	0.275521734527666	0.0286508828555082
stdev	7.57165012139899	1.15204102544808
variance	57.3298855608813	1.32719852431546
median	461.924661323857	58.3518607371242
mode	numeric	numeric
geometric.mean	461.996070256625	58.3980317150603
HPD95.lower	447.506510262786	56.1821304916084
HPD95.upper	476.440833399544	60.6330194497928
ACT	NA	NA
ESS	755.632604589783	1617.71202570923
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
