trace	total.br.len	tree.height
mean	327.190785666335	61.0573346692751
stderr.of.mean	0.238124777986369	0.0423815505965884
stdev	8.44395617505244	1.73371209559257
variance	71.3003958862063	3.00575763040399
median	326.895443743937	61.0213878375154
mode	numeric	numeric
geometric.mean	327.082170001242	61.032804484645
HPD95.lower	311.613215926913	57.5829876108633
HPD95.upper	343.667622709104	64.3456006526039
ACT	NA	NA
ESS	1258.12591117263	1674.33214804133
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
