trace	total.br.len	tree.height
mean	222.170741535546	50.7068216630979
stderr.of.mean	0.206326476134479	0.0237691421098078
stdev	6.52365216176564	0.975118746601
variance	42.5580375277095	0.950856569972705
median	221.913403874515	50.6312062083798
mode	numeric	numeric
geometric.mean	222.075251194908	50.6974873334518
HPD95.lower	209.780251950309	48.8573307423667
HPD95.upper	235.532871835891	52.6123116575298
ACT	NA	NA
ESS	1000.26025629139	1683.95056896698
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
