trace	total.br.len	tree.height
mean	631.057295275585	76.3184351361463
stderr.of.mean	0.421042474981015	0.0828399355258409
stdev	13.3370337288136	3.11597267629715
variance	177.876468683511	9.70928571943043
median	630.378581624289	76.0432684255865
mode	numeric	numeric
geometric.mean	630.916901234816	76.2556888692754
HPD95.lower	603.601733088323	70.5704959591518
HPD95.upper	654.257546718343	82.3122080827979
ACT	NA	NA
ESS	1003.94060740845	1415.62791764728
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
