trace	total.br.len	tree.height
mean	556.730654589444	100.609796188235
stderr.of.mean	0.669716118489747	0.157740918177128
stdev	23.8300207530688	6.39371645182965
variance	567.869889091692	40.8796100663972
median	555.192561069819	100.092687591707
mode	numeric	numeric
geometric.mean	556.224116195134	100.410184654059
HPD95.lower	510.508009304014	88.4917663619338
HPD95.upper	602.7271074573	112.217349503384
ACT	NA	NA
ESS	1266.80182357611	1643.83929383538
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
