trace	total.br.len	tree.height
mean	472.912466229693	88.3427325575794
stderr.of.mean	0.931017605842362	0.444825086223865
stdev	36.0213267847239	16.8982433073259
variance	1297.53598333187	285.550626873585
median	465.007988888508	83.8910190144084
mode	numeric	numeric
geometric.mean	471.636293352616	86.9728518086672
HPD95.lower	418.924231042236	66.7221007399731
HPD95.upper	544.786276253696	123.727816890649
ACT	NA	NA
ESS	1497.76943920304	1443.92925788031
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
