trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-3014.08685545736	-2628.48927606122	-385.597579396148	0.052661580111434	0.321255760196163	0.359426905773191	0.266655753919216	0.190479954461627	0.261304693604979	0.404419853037989	0.143795498895406	1.24081755472272	2.69778722134449	1.58162271855303	0.709188640723485	0.00153095222880358	7.70035533146008	54.805297379637	281.583222706849	-1186.53625036773	-1441.95302569348
stderr.of.mean	0.378859122002193	0.171097122616523	0.324772663157602	0.000265446144300378	0.000656205139860127	0.000666922027672522	0.000602243772860333	0.00038898483054405	0.000464620525535562	0.000511935572729803	0.000346853369618886	0.0050154546477027	0.0113452654643102	0.0022107159290485	0.00110535796452425	3.18886199592176e-06	0.0241636702292342	0.061382723721034	0.397897421096923	0.129239217323995	0.112737383663718
stdev	13.9609215271192	7.25903501839729	11.7438265191117	0.0112619243825255	0.025871372900423	0.0269308479817226	0.0238050198064939	0.0165032261405891	0.019712176415076	0.0217195835486834	0.0147157399131471	0.212787686689836	0.481338774369826	0.0937927190082502	0.046896359504125	0.000124328199788827	0.988355940960333	2.60424800956039	14.7420916898972	5.48315477173627	4.78304137078683
variance	194.90732988638	52.6935893983181	137.917461310992	0.000126830940797723	0.000669327935752744	0.00072527057301465	0.000566678967987568	0.000272356473047424	0.000388569899019077	0.000471740309528239	0.000216553001191389	0.0452785996068119	0.231687015711847	0.00879707413896057	0.00219926853474014	1.54575012627305e-08	0.976847466031586	6.78210769529925	217.329267393337	30.0649862508142	22.8774847546584
median	-3013.40755283112	-2628.07614044576	-385.214807238687	0.051905834869128	0.320921796774247	0.359568030702479	0.266032662613518	0.189880336321309	0.260964561126191	0.404320304193225	0.143333302004782	1.22624761700631	2.65839395674802	1.57707966131342	0.711460169343289	0.00152640854577401	7.60807096130351	54.6100095016843	280.927035162087	-1186.21206472334	-1441.73330781142
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0514444482159143	0.320212866876774	0.358418164652448	0.265591220465174	0.189761703736347	0.260560147969684	0.403836684438477	0.143040574677941	1.22268560947006	2.65593357874356	1.57886049901608	0.707610599355182	0.00152589394632897	7.63895934844785	54.744244381908	281.202357515939	NaN	NaN
HPD95.lower	-3039.45592465762	-2643.32726797083	-407.711487913887	0.0318854279605586	0.267308630198959	0.304896356207109	0.218468258553799	0.158683784169128	0.223755335543823	0.365963210828018	0.116620674585144	0.851545948385731	1.82775566709057	1.41535844687446	0.608696699534384	0.0012927323047679	5.84707522727776	49.7722058067185	253.24823556087	-1198.0842625182	-1451.31548824902
HPD95.upper	-2986.28507867884	-2615.18517383455	-362.005101150943	0.0746349399217537	0.369439687825035	0.412594668774054	0.312610205395732	0.223145390909551	0.298816762203414	0.450238895760084	0.173741041651772	1.66003410865316	3.65234130954602	1.78260660093123	0.792320776562772	0.00178094149873726	9.59692357113343	59.58694747954	310.108562980484	-1176.6254961128	-1432.26393211055
ACT	33139.0233236816	25000	34415.3395296809	25000	28950.2743503877	27597.0364191154	28801.8193232099	25000	25000	25000	25000	25000	25000	25000	25000	29603.6007563491	26897.4696222307	25000	32782.0729519378	25000	25000
ESS	1358.67009598392	1801	1308.2828940615	1801	1555.25296427448	1631.51576554115	1563.26930235676	1801	1801	1801	1801	1801	1801	1801	1801	1520.92984804707	1673.94928342207	1801	1373.46409014499	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
