trace	total.br.len	tree.height
mean	54.9350740794923	46.1342809727634
stderr.of.mean	0.0523171121421176	0.00332641051343723
stdev	1.42967704818258	0.134892334922952
variance	2.04397646210006	0.018195942020966
median	54.9092744493893	46.0921916558067
mode	numeric	numeric
geometric.mean	54.9165613004506	46.1340846534754
HPD95.lower	52.2998687026399	46.0000128677073
HPD95.upper	57.7748587673915	46.4022388591395
ACT	NA	NA
ESS	747.187685140831	1645.37235764138
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
