trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-44102.7356019118	-43203.9198257254	-898.815776186387	0.257113348116266	0.220993537763319	0.0761550858279308	0.445738028292485	0.179642590609292	0.1998007193932	0.38839888634997	0.232157803647539	2.40196090922005	6.90812994226848	2.27443612734879	0.362781936325607	0.0139076557406884	395.24466079146	815.582115923055	4464.95007671037	-23282.2428685637	-19921.6769571617
stderr.of.mean	0.296118719423388	0.209699329543315	0.219439048136924	0.000112568286235838	8.48986316646965e-05	5.54524893637418e-05	0.000113413512477771	0.000105461981362807	0.000123234191046706	0.000181242702652138	0.000134271090074771	0.00196956283714001	0.0059174435034061	0.000340401643039835	0.000170200821519917	1.81000878567072e-05	1.0898744047012	7.68958203833667	17.4177486924997	0.177870374291439	0.17549124933942
stdev	9.72789012370689	8.71158860232054	4.45747043118048	0.00468346548955542	0.00360194333395836	0.00235264951270332	0.00481172708252238	0.00447437224025091	0.00522838312294044	0.00694684271648317	0.00569663901943965	0.0835614613915927	0.251055826969612	0.0144420163785238	0.00722100818926191	0.000402619113040768	37.5495711866493	317.854834842294	646.756277990289	7.2027749307207	7.44546199781687
variance	94.631846258914	75.8917759760812	19.8690426448483	2.19348489918566e-05	1.29739957810471e-05	5.53495972962319e-06	2.31527175166794e-05	2.0020006944328e-05	2.73359900802485e-05	4.82586237275552e-05	3.24516961178024e-05	0.00698251782989863	0.0630290282553957	0.000208571837077551	5.21429592693875e-05	1.62102150185734e-07	1409.97029630125	101031.696032622	418293.683119851	51.8799667026186	55.4349043609351
median	-44102.6263668934	-43203.6305631522	-898.861368350901	0.257014240743116	0.22102185664165	0.0762143835532437	0.445737736859027	0.1797481655917	0.199849344607544	0.388323962202105	0.232011748728471	2.4005611125433	6.90544848922757	2.27445764455123	0.362771177724381	0.0138989367608007	393.034900191006	723.104786435317	4288.65650366229	-23282.0495270915	-19921.4002243456
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.25707075717836	0.220964173643365	0.0761187216916908	0.445712064325274	0.179586810858113	0.199732355336602	0.388336731592582	0.232087964104372	2.40050806032903	6.90357828492943	2.27439030939491	0.36271002393117	0.0139018330051413	393.476247444178	772.646361473207	4425.97693447418	NaN	NaN
HPD95.lower	-44121.2471658409	-43220.098294936	-906.978787814082	0.248381347032487	0.214373485886813	0.0713210602785839	0.436487892038446	0.171201681167955	0.189485062106557	0.374775356643766	0.220639171976596	2.24840969102168	6.42747082794827	2.24603599340136	0.34899542548035	0.0131443771516385	322.687733954318	464.897057456796	3639.16586603792	-23296.8139845283	-19935.5450037578
HPD95.upper	-44083.5669043354	-43187.1772847304	-889.258309917194	0.266250579831255	0.228697397266958	0.080515769019389	0.455001810184927	0.188348617599511	0.209706635404405	0.4017074330339	0.24289347878706	2.56988465662076	7.40505841975984	2.3020091490393	0.376982003299327	0.0147083107644669	465.686924062065	1445.43625457818	5761.0638986749	-23268.7242160497	-19907.0394355731
ACT	41697.1902991455	26074.2453354568	109059.439000653	25996.1982045237	25000	25000	25000	25000	25000	30630.811790646	25000	25000	25000	25000	25000	90946.286349987	37910.1343153539	26336.6301847426	32637.3669159232	27442.2634274595	25000
ESS	1079.80896739037	1726.79973747019	412.848263411022	1731.98402496274	1801	1801	1801	1801	1801	1469.92512988995	1801	1801	1801	1801	1801	495.072441185021	1187.67714262	1709.59609047037	1379.55369120274	1640.71743276638	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
