trace	total.br.len	tree.height
mean	207.130027390915	49.3948673013362
stderr.of.mean	0.223567454817881	0.0341114938811092
stdev	8.06592475084221	1.43559966042894
variance	65.0591420862489	2.0609463850237
median	206.781795318134	49.308150487897
mode	numeric	numeric
geometric.mean	206.973810807666	49.3742335425174
HPD95.lower	192.127808664311	46.7092908658758
HPD95.upper	223.461579994221	52.0143804491306
ACT	NA	NA
ESS	1302.36437664348	1772.1748010525
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
