trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-7740.86752316068	-7207.99663223215	-532.870890928532	0.212611955902664	0.216758314903127	0.388080375132234	0.182549354061979	0.272765921388009	0.250135228657537	0.299878003608859	0.177220846345594	4.13657669474211	2.80287886774897	1.16423605540458	0.917881972297709	0.0034691210624546	24.145480743415	120.930809825125	594.333256088826	-2632.79474702781	-4575.20188520433
stderr.of.mean	0.326443041893119	0.192692692961421	0.268418517273657	0.000361221672454163	0.000405134236815873	0.00048174931037957	0.000370868716252039	0.000350631992750176	0.000313026148732114	0.000314620846104614	0.000257538813080101	0.0100514112873599	0.00531724794846007	0.00106895990415746	0.000534479952078728	5.43621138726159e-06	0.0693912235676895	0.218424159032926	0.870407931151699	0.144257252896088	0.168912746177158
stdev	10.6732813021273	8.16216329503114	7.76955694627937	0.0153253352812116	0.0171883873160709	0.0204388890979299	0.0153354028696852	0.0135781476895431	0.0132805726979596	0.0133482299670808	0.0109264447826803	0.426445199097773	0.225591690082842	0.0453521208239899	0.0226760604119949	0.000175550430761767	2.6215461203413	8.0086318736415	26.0694831477447	5.91063230475373	7.16635978912266
variance	113.918933754341	66.6209096547537	60.3660151414781	0.00023486590148155	0.000295440658527268	0.000417748187557478	0.00023517458117555	0.000184366094679044	0.000176373611185791	0.000178175243254074	0.000119387195588961	0.181855507833539	0.050891610634433	0.00205681486323378	0.000514203715808444	3.08179537406419e-08	6.8725040610765	64.1381844875065	679.617951590545	34.9355742419984	51.3567126271541
median	-7740.29422395262	-7207.62283795737	-532.800358373868	0.212154997165507	0.21585328461656	0.388244457175805	0.181923486584543	0.272331873581624	0.250276657333225	0.299968704307198	0.177251233917754	4.11524783954554	2.79091214130056	1.16297536736937	0.918512316315312	0.00346830798027677	23.951870914316	120.67564783496	593.005568306129	-2632.61134513854	-4574.83616758045
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.212058122687201	0.216074838904096	0.387540237165036	0.181905063012836	0.272428203035249	0.249782134836099	0.299580805265984	0.176884746256516	4.11481962247566	2.7938860888726	1.16335537247483	0.91760106654462	0.00346467826431182	24.0050849406692	120.666377253773	593.764198747361	NaN	NaN
HPD95.lower	-7764.90907200534	-7224.78234292728	-548.711548855939	0.183284804949386	0.185795378107424	0.346101230936658	0.154107386903165	0.247110688053025	0.224324206917456	0.27344631961178	0.15633474818212	3.36635109037793	2.37294438662193	1.07838847737863	0.872518899891117	0.00312907443901203	18.6882167303929	106.189678609808	547.146517065065	-2643.96720148936	-4589.84615832839
HPD95.upper	-7722.78878487755	-7193.06525988034	-518.466851779372	0.242176062415899	0.252961883469141	0.426697520040118	0.212793586054586	0.299730019365178	0.277320923492735	0.326402992388862	0.198995925978812	4.98582683992297	3.23663105650681	1.25496220021777	0.960805761310682	0.00381492500548384	29.0533782345253	137.013693243952	648.387094878365	-2620.95130784889	-4562.22249772559
ACT	42095.0762433417	25080.2761383842	53708.7218763779	25000	25000	25000	26318.5769056458	30007.8170413629	25000	25000	25000	25000	25000	25000	25000	43152.0321516664	31528.7291309416	33473.1868502993	50164.1222033367	26805.2467113868	25000
ESS	1069.60252880221	1795.23541732825	838.318217730719	1801	1801	1801	1710.76879123891	1500.44236599874	1801	1801	1801	1801	1801	1801	1801	1043.40393151708	1428.06263497039	1345.10646390986	897.55382975694	1679.70847218032	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
