trace	total.br.len	tree.height
mean	2138.97343989588	314.845751724702
stderr.of.mean	3.03269481266329	0.795487139275667
stdev	91.4506386764908	31.4964908255329
variance	8363.21931433807	992.028934322875
median	2138.32430145389	312.484340450754
mode	numeric	numeric
geometric.mean	2137.02791177878	313.308018992361
HPD95.lower	1946.15599467121	256.068956089321
HPD95.upper	2298.07321688608	375.174386458404
ACT	NA	NA
ESS	909.824045826415	1568.55357018464
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
