trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-19756.5540712258	-19660.2739512136	-96.2801200121915	0.222850368709423	0.495828206110569	0.150739629121304	0.130581796058707	0.110401694256005	0.311541580629893	0.361009644883833	0.217047080230267	3.07847919881562	6.76661883773907	0.29622617855512	1.35188691072244	0.11378062311961	0.761194122305227	46.2820387682378	87.8418699090178	-3190.07536584756	-16470.1985853661
stderr.of.mean	0.224420635384622	0.198924337013402	0.114145581265578	0.000408562062899655	0.000457219116067894	0.000308469109081604	0.000253201635352869	9.56954353735899e-05	0.000164123345110629	0.000196723076983904	0.000146396570369787	0.00670809982132305	0.00611822875792533	0.000314969520903463	0.000157484760451732	6.29372970959111e-05	0.00172826956674773	0.00491808493935663	0.0317876667998764	0.116246755112282	0.214007347489776
stdev	9.27047319458083	8.32030881401611	3.92617497129996	0.0157499265370998	0.019089332088005	0.012325811328061	0.0107424339441488	0.00406001285033053	0.00696316274216234	0.00833261777594006	0.00591869845051482	0.284600528432183	0.259574422556982	0.0133630229836796	0.00668151149183983	0.00245374308316892	0.0709402749506061	0.195417085508183	1.12286702480231	4.247570146696	8.03211416122031
variance	85.9416732514418	69.2275387605941	15.4148499052622	0.000248060185924041	0.000364402599566136	0.000151925624894956	0.000115399887044401	1.6483704344849e-05	4.84856353738377e-05	6.94325189999123e-05	3.50309913481265e-05	0.0809974607838778	0.0673788808457908	0.00017857038326235	4.46425958155877e-05	6.02085511819934e-06	0.00503252261006759	0.0381878373085127	1.26083035538839	18.0418521511031	64.5148578988759
median	-19756.0530188094	-19660.0776215592	-96.2694998757443	0.222112153443649	0.495689182418893	0.150249666083598	0.130257729514993	0.110318712667327	0.311435971179259	0.36087183053357	0.216889980170927	3.06961624299467	6.76274212438099	0.295440104565037	1.35227994771748	0.113795013914971	0.758184344728097	46.250616100818	87.79060675972	-3190.13752329617	-16469.8620546788
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.222294968977235	0.495459823435012	0.150238006878131	0.130141657497548	0.11032710498777	0.311463782959739	0.360913413699301	0.216966617373304	3.06539468254367	6.76162573888641	0.295926639014614	1.35187039313574	0.113754166552056	0.757910626354119	46.2816274128668	87.8347111046444	NaN	NaN
HPD95.lower	-19774.473574575	-19675.4544684661	-104.616390885339	0.193362565406345	0.457692695894323	0.127534586801448	0.108388849360999	0.102943244702912	0.297592504051664	0.344991844653957	0.206274585920791	2.52534829287748	6.26366138815547	0.271020425186636	1.33821581519582	0.108703254034419	0.621154195719805	46.0004146243555	85.6970983352943	-3198.29428822354	-16487.105844028
HPD95.upper	-19738.9496919186	-19642.7957051419	-89.0766461791584	0.25303318752442	0.53225457491917	0.174618659264559	0.150450221796403	0.118900364729338	0.324034053014368	0.376686634058501	0.229613163135405	3.61274233016923	7.26377846291978	0.323568369608354	1.36448978740668	0.118432476498683	0.892430678051163	46.66113035731	90.1296593734367	-3181.79632259299	-16455.7331075369
ACT	26371.4585268798	25722.2720295215	38035.6889721706	30281.0820667638	25815.4483863271	28184.1347565983	25000	25000	25000	25081.8794045669	27530.9854771538	25000	25000	25000	25000	29605.3621858683	26708.5068901145	28502.2645155591	36063.9280277985	33704.891856907	31945.523033061
ESS	1707.33825564131	1750.42857599534	1183.7566563588	1486.90195088567	1744.11070945593	1597.52997169654	1801	1801	1801	1795.12066355768	1635.43001529544	1801	1801	1801	1801	1520.83935732062	1685.79247747709	1579.69904375216	1248.477425013	1335.8595004889	1409.43067212901
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
