trace	total.br.len	tree.height
mean	319.799489612521	51.9106531216185
stderr.of.mean	0.206065943448842	0.0341147667997593
stdev	7.06452929720492	1.3937229123194
variance	49.9075741910666	1.94246355632406
median	319.613668248381	51.8836637142491
mode	numeric	numeric
geometric.mean	319.721593647937	51.8920155216928
HPD95.lower	305.756333847191	49.1800016257234
HPD95.upper	333.09542150397	54.6946553189184
ACT	NA	NA
ESS	1175.9676078644	1669.97283813738
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
