trace	total.br.len	tree.height
mean	2181.14108007257	252.165573288873
stderr.of.mean	4.17566257143614	0.65244733589149
stdev	109.148278844569	21.881589030376
variance	11913.3467747318	478.803938494272
median	2177.66885107206	251.028108075799
mode	numeric	numeric
geometric.mean	2178.41510579867	251.228088086855
HPD95.lower	1960.00148208801	209.904417353846
HPD95.upper	2389.78966037625	294.404358377902
ACT	NA	NA
ESS	683.635066905842	1125.4031634874
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
