trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-8197.52698849367	-7596.54743523486	-600.979553258813	0.201110210304874	0.0677937085479985	0.462576290134628	0.268519791012495	0.0760958893961448	0.175724369034702	0.319657935895643	0.428521805673511	1.77849064380847	3.11388317350907	0.176860825818025	1.41156958709099	0.00326054057193122	40.6056861073536	67.270701573074	617.085389430397	-797.429437906756	-6799.1179973281
stderr.of.mean	0.278346350385135	0.196506844729446	0.199760071768729	0.000580586380356274	0.000333707058037297	0.000720872107399281	0.000654900472502923	0.00014553570810763	0.000207902013741152	0.000312641583130646	0.000359287569208924	0.00963283263031171	0.00494653278708544	0.000479163569919855	0.000239581784959925	4.006405083244e-06	0.107683187150579	0.0955088780402821	0.628711619084122	0.0633271509233497	0.190108200271565
stdev	10.4573623635681	8.33707806087939	6.88518663728166	0.024024913918487	0.0141579892352037	0.0305840086108606	0.0272641063801347	0.00598892274962757	0.0088205340631286	0.0132642569638009	0.0131604588686779	0.405500352487421	0.202595017787736	0.0203291854380523	0.0101645927190261	0.000149932539207702	4.14220770420226	3.57730951311076	21.2213956146315	2.68674305644653	8.06560660957896
variance	109.35642760297	69.5068705931964	47.4057950302019	0.000577196488790711	0.000200448659184145	0.000935381582709196	0.000743331496707301	3.58671957010067e-05	7.7801821158812e-05	0.000175940512801742	0.000173197677634164	0.164430535867423	0.041044741232413	0.000413275780574718	0.000103318945143678	2.24797663132691e-08	17.1578846647526	12.7971433525928	450.347631832702	7.21858825136365	65.0540099804838
median	-8197.06865522688	-7596.30249959725	-600.838973419032	0.200510939306465	0.0668866875519267	0.461916983881165	0.267907636852408	0.075986196181561	0.175748094377064	0.319181464869914	0.428341846386227	1.73888816664428	3.11037715325247	0.175197959035148	1.41240102048242	0.00326094555820069	40.51998998849	67.1087700891799	616.665849558194	-797.265040731984	-6798.89890724258
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.199671840713458	0.0663136640992346	0.461563808304295	0.267134898770721	0.0758597566192039	0.175502965216713	0.319381994679729	0.428319621588233	1.73355609199151	3.10730133019828	0.175714826927836	1.41153292807662	0.00325709279988643	40.3961840332112	67.1760495024892	616.721649521648	NaN	NaN
HPD95.lower	-8217.70275596322	-7614.10364849711	-614.151243567527	0.158615489455383	0.042484320784261	0.406371439781219	0.215993058592206	0.0650199747072584	0.159329324245924	0.295627809363179	0.402754601178242	1.1068293176829	2.73937750857594	0.139280720802506	1.39132539650706	0.00296690814208717	32.4848387821918	60.5237623776458	576.444944821551	-802.644673162067	-6814.45461021801
HPD95.upper	-8177.30926643986	-7581.55504101226	-587.447855814418	0.250563463327052	0.0958994066062571	0.523544924063946	0.321245709543164	0.0880905048886193	0.193118767440285	0.346167589275145	0.452861043282348	2.6454457795991	3.52389162741912	0.217349206985876	1.43035963959874	0.00355218905038873	48.5155525584618	74.1855072378714	658.704178805365	-792.242168070966	-6782.31861903103
ACT	31881.5280009453	25000	37878.9835065464	26279.8200273006	25000	25000	25964.5291884285	26573.8258105629	25000	25000	33539.3543893224	25394.3988624977	26826.0445728324	25000	25000	32131.4484811226	30411.9619006289	32076.4894398287	39497.3055289507	25000	25000
ESS	1412.25978876122	1801	1188.65386111057	1713.29179397827	1801	1801	1734.09653120404	1694.33638652447	1801	1801	1342.45279373458	1773.02877866082	1678.40621742642	1801	1801	1401.27514097139	1480.50297271578	1403.67605016319	1139.95117887213	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
