trace	total.br.len	tree.height
mean	617.085389430397	67.270701573074
stderr.of.mean	0.628711619084121	0.0955088780402822
stdev	21.2213956146315	3.57730951311076
variance	450.347631832702	12.7971433525928
median	616.665849558194	67.1087700891799
mode	numeric	numeric
geometric.mean	616.721649521648	67.1760495024892
HPD95.lower	576.444944821551	60.5237623776458
HPD95.upper	658.704178805364	74.1855072378714
ACT	NA	NA
ESS	1139.95117887213	1403.67605016319
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
