trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-33955.6546976736	-33213.2566295088	-742.398068164801	0.039397431602277	0.532319370740139	0.25339581849543	0.174887379162159	0.109251479315374	0.760077619937277	0.0441183816915534	0.0865525190557883	1.99643910577686	1.46821526326834	1.74069658603837	0.629651706980819	0.0168883158946753	117.35342557061	241.746386695077	1485.52987763627	-16561.7227319428	-16651.533897566
stderr.of.mean	0.27894944416318	0.218730462076571	0.16884009300851	5.63989269072799e-05	0.000164410403181402	0.000147532772292807	0.000110205656946425	9.11956433847392e-05	0.0001272231957604	5.29384295346883e-05	7.56235267413796e-05	0.00188116564314362	0.00152872678506386	0.000471877114753248	0.000235938557376627	1.51478235125664e-05	0.317484638043252	2.83682476306108	6.32159704907568	0.178466951041398	0.18573318953597
stdev	9.54743987525123	8.62477336787061	4.64919459800151	0.00228729672112562	0.00667568869858034	0.00625928445819051	0.00455325176440146	0.00376015598888329	0.00516343211688765	0.00222072288002444	0.0030992561021626	0.0782299827953274	0.0630135160413012	0.0194832234393389	0.00974161171966947	0.000455828152751061	10.9061674604912	118.858107232088	244.286039507984	7.03441410043676	7.70811507435026
variance	91.1536081715373	74.3867156471302	21.6150104100865	5.231726290472e-06	4.45648196003533e-05	3.91786419285453e-05	2.0732101630025e-05	1.41387730607349e-05	2.66610312257068e-05	4.93161010986406e-06	9.6053883867921e-06	0.00611993020815722	0.00397070320388732	0.000379595995587204	9.48989988968016e-05	2.07779304840444e-07	118.944488676278	14127.2496547946	59675.6690984964	49.4829817364234	59.4150379994257
median	-33955.2885033811	-33213.0594667507	-742.263547276112	0.0393369417539318	0.532195355362833	0.253365733788865	0.174712609804661	0.109180966655313	0.760088599225946	0.0440574597293473	0.0865661073494521	1.99267021121673	1.46659038509787	1.74070413984055	0.629647930079727	0.0168788769053829	117.271407542386	208.993534864112	1420.70329286119	-16561.3953741504	-16651.2809606354
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.039330993728592	0.532277500890225	0.25331863070792	0.174828208088084	0.109186790292243	0.760060087333418	0.0440627364865171	0.0864970807699523	1.99490967434912	1.46686729679684	1.74058756689098	0.629576392010974	0.0168821614404271	116.847366264249	219.818630829293	1468.07557992077	NaN	NaN
HPD95.lower	-33974.645979005	-33230.3476746548	-751.834071816184	0.0347581933254816	0.5199788585908	0.242065399951114	0.166008662435729	0.101996275721082	0.74967263464693	0.0400140293669937	0.081070084712331	1.84389922468051	1.35886228048536	1.70425790197786	0.60943793745058	0.0160148684097749	97.153518870932	104.556747027258	1164.38387315216	-16575.2105461092	-16666.7076623338
HPD95.upper	-33938.3305167606	-33196.591080593	-733.356522952869	0.0437441281929664	0.545102642983928	0.266629997569077	0.183807056826146	0.116492233781292	0.770117382319406	0.0484667574623992	0.0932356450889744	2.15201768581919	1.60134103087811	1.78112412509885	0.647871049011073	0.0177511839267594	139.276532494124	494.10877503083	1981.37503587208	-16548.0631557928	-16637.1727060564
ACT	38413.9986058472	28942.4663206931	59348.2744191352	27359.5560829577	27294.7308173341	25000	26361.9071574795	26469.6890345044	27319.2037588087	25572.0622148173	26792.3805955253	26020.7605963284	26485.2882205747	26396.6362609852	26396.6362609858	49694.7561432363	38134.0988828746	25634.2005847873	30134.8269474043	28964.9062155882	26127.3302085028
ESS	1172.0987565493	1555.67253671842	758.657272526915	1645.67728597198	1649.58578640409	1801	1707.95685346405	1701.00222716285	1648.10806337949	1760.7105606802	1680.51509418763	1730.34911232968	1700.00037851289	1705.70975615359	1705.70975615355	906.03120921297	1180.70182117821	1756.44252494147	1494.11841914952	1554.4673152012	1723.29126782909
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
