trace	total.br.len	tree.height
mean	89.6532372921431	46.4025025429603
stderr.of.mean	0.0535953079172364	0.00813608058066323
stdev	1.8956698514277	0.306400099835966
variance	3.59356418561193	0.0938810211794902
median	89.5783846310011	46.3349233481939
mode	numeric	numeric
geometric.mean	89.6332647972452	46.4014961259358
HPD95.lower	85.8700943004122	46.0010650639918
HPD95.upper	93.3361771088379	46.9865510554709
ACT	NA	NA
ESS	1251.73733894646	1419.02048250495
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
