trace	total.br.len	tree.height
mean	1046.15140667114	105.329185367524
stderr.of.mean	1.56218255966995	0.212433972867077
stdev	44.6151230597431	8.18010277520535
variance	1990.50920563602	66.9140814129222
median	1043.84178598326	104.515320439814
mode	numeric	numeric
geometric.mean	1045.20327305962	105.01636910872
HPD95.lower	962.464183809039	89.2281433671849
HPD95.upper	1138.12215751369	121.10934005795
ACT	NA	NA
ESS	816.097339779389	1483.5798282819
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
