trace	total.br.len	tree.height
mean	404.599959025181	55.7392416289577
stderr.of.mean	0.502983450384022	0.0841439533096522
stdev	19.4175374446357	3.50894818374608
variance	377.04076041383	12.3127173562149
median	403.744259965929	55.3929722812095
mode	numeric	numeric
geometric.mean	404.137818156956	55.630255234119
HPD95.lower	369.87846161804	49.3845135328665
HPD95.upper	443.928626241411	62.6174854205052
ACT	NA	NA
ESS	1491.15315901825	1740.00071584878
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
