trace	total.br.len	tree.height
mean	571.09345115242	121.690948854291
stderr.of.mean	0.852140751008555	0.391430690236925
stdev	31.6375122884838	14.8205817120126
variance	1000.93218380396	219.649642282443
median	568.204126528702	120.118533776928
mode	numeric	numeric
geometric.mean	570.227902583662	120.810953668216
HPD95.lower	514.648162803442	94.146191619642
HPD95.upper	634.826147805474	149.911997970766
ACT	NA	NA
ESS	1379.18754417317	1434.37297729937
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
