trace	total.br.len	tree.height
mean	569.613966022348	96.8598086756523
stderr.of.mean	0.868816802800204	0.204197472852211
stdev	30.5301838234229	8.16859545159121
variance	932.092124291994	66.7259516517566
median	569.103258100717	96.2544898867811
mode	numeric	numeric
geometric.mean	568.800840438604	96.5205156495639
HPD95.lower	511.858250000352	80.2345184356338
HPD95.upper	627.822979012725	112.423921537354
ACT	NA	NA
ESS	1235.50286588428	1601.16243412656
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
