trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-10982.6231591681	-10448.1858098873	-534.437349280756	0.424422148834204	0.117689266939852	0.410336912146283	0.0475516720796618	0.206103806642888	0.196451350301316	0.258238515279308	0.339206327776493	1.75485916144394	4.12721057131601	2.14116556513194	0.429417217434029	0.00699226530846715	24.0701113187812	83.1936082297269	538.295763286084	-6228.6730954867	-4219.51271440061
stderr.of.mean	0.24948074805401	0.202191812938108	0.160518159850726	0.000319384680695204	0.000226778128477931	0.00029423115868585	0.000130400754559466	0.000302474961304492	0.000293025626020871	0.000333087066005872	0.000359443866744362	0.00309982573449988	0.00837153053979722	0.000817345498314786	0.000408672749157394	6.57690021289984e-06	0.053475521469816	0.104337772917649	0.446663683497885	0.185333912550066	0.145745858618523
stdev	10.0925660964875	8.57827079792874	4.95059150521159	0.0123111000445451	0.00896877761531457	0.0122750371597228	0.0053367882751423	0.0128329237962628	0.0121413940192634	0.0141316852050809	0.015024529335071	0.131514447546242	0.347723690673113	0.0327839397002337	0.0163919698501169	0.000247138940109292	2.26877388140811	3.94339427135646	16.0397216292379	7.86305076744512	6.08523508465983
variance	101.859890411968	73.5867298825969	24.5083562514732	0.000151563184306797	8.04389719129677e-05	0.000150676537272574	2.84813090936964e-05	0.000164683933160687	0.000147413448731006	0.000199704526735501	0.000225736481740408	0.0172960499133933	0.120911765055331	0.00107478670226856	0.00026869667556714	6.10776557183442e-08	5.14733492495963	15.5503583793669	257.272669943442	61.8275673714194	37.0300860355749
median	-10982.268281513	-10447.7078027844	-534.3696228334	0.424732433577813	0.117520153835231	0.410134726154857	0.0475685861782713	0.205931573330541	0.195929345573755	0.257677024619784	0.339107899433713	1.7514630608824	4.10800468290392	2.14008777471247	0.429956112643766	0.00698826688933994	23.9153635538621	83.0304038838759	537.549322590953	-6228.34768535342	-4219.47365622037
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.424243548484861	0.117347691858683	0.410153104719677	0.0472513909417246	0.205703766384169	0.196076521002015	0.257853313292191	0.338873332177904	1.74993847814735	4.112678198299	2.14091498378208	0.429102902598182	0.006987904334986	23.9642389541308	83.1011281823629	538.05767534861	NaN	NaN
HPD95.lower	-11001.8685309612	-10464.9678458934	-544.002245646765	0.399670779422679	0.100963689850777	0.387566477518274	0.0372055455404148	0.181702327777198	0.174036613095853	0.228566842051115	0.306446232436832	1.50403225450272	3.50077014477046	2.07611522307318	0.398398070505372	0.00654355598230135	19.9561234117534	76.0938762080408	508.997628718246	-6243.42641534155	-4230.72256705713
HPD95.upper	-10963.3414435681	-10431.405461435	-524.422611090665	0.447035448074432	0.13586478582694	0.434526519495109	0.0578996375494408	0.231283051338955	0.220791861036426	0.28366725733484	0.365425077469979	2.00512577573248	4.83228381563188	2.20320385898926	0.461942388463415	0.00750671927503493	28.7528697507262	91.325970596357	571.043966034018	-6213.26657787198	-4207.35362081196
ACT	27496.8693609453	25000	47309.3019427583	30286.3419375989	28770.5525157585	25854.9720580376	26866.595803114	25000	26211.1742749904	25000	25755.6659031712	25000	26082.7603189194	27970.578274479	27970.5782744792	31869.3000706118	25000	31503.2313360755	34896.3506618813	25000	25813.6908662912
ESS	1637.45913794646	1801	951.715585541249	1486.64371857018	1564.96820752186	1741.44454300437	1675.87290663678	1801	1717.77881935495	1801	1748.15903301713	1801	1726.23600606185	1609.72717682715	1609.72717682714	1412.80165865706	1801	1429.21846713674	1290.2495288478	1801	1744.22945688855
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
