trace	total.br.len	tree.height
mean	57.5420731487194	46.1574592387419
stderr.of.mean	0.0765614363014774	0.0041022118600551
stdev	1.99173103131302	0.157133392897638
variance	3.96699250109523	0.0246909031635235
median	57.3946467897303	46.1078919485517
mode	numeric	numeric
geometric.mean	57.5078758810766	46.1571930915271
HPD95.lower	53.5877686890543	46.0000051949974
HPD95.upper	61.3438829659736	46.4750624166486
ACT	NA	NA
ESS	677.146404431749	1468.05439033571
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
