trace	total.br.len	tree.height
mean	1258.79313441429	116.252031873668
stderr.of.mean	3.55221624335515	0.352008815530218
stdev	86.0707210240227	10.7671574087297
variance	7408.16901759514	115.931678664363
median	1254.4492748	115.127210105146
mode	numeric	numeric
geometric.mean	1255.87902347122	115.762824208322
HPD95.lower	1091.22059533219	94.7690165821178
HPD95.upper	1414.94077838349	136.903406950781
ACT	NA	NA
ESS	587.4263616852	936.130481102341
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
