trace	total.br.len	tree.height
mean	4499.14165926291	437.415607950522
stderr.of.mean	15.1498378861807	1.75536069162811
stdev	287.08947956491	48.2449750440079
variance	82420.3692768508	2327.57761699695
median	4484.58718959722	433.753913235522
mode	numeric	numeric
geometric.mean	4490.06194873128	434.792541564739
HPD95.lower	3985.0719627598	347.363329061123
HPD95.upper	5067.98433917506	531.238120682148
ACT	NA	NA
ESS	359.302241497431	755.810248126303
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
