trace	total.br.len	tree.height
mean	260.54083458503	57.9256098489301
stderr.of.mean	0.22092152216376	0.0452117570520953
stdev	7.23229525476248	1.91817210403943
variance	52.3060946520598	3.67938422071507
median	260.204350011482	57.835746757942
mode	numeric	numeric
geometric.mean	260.440802115366	57.8940648137873
HPD95.lower	247.643155132218	54.4156534308591
HPD95.upper	276.228837332841	61.8780068996849
ACT	NA	NA
ESS	1072.30315391032	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
