trace	total.br.len	tree.height
mean	4895.27945076513	821.508730379875
stderr.of.mean	13.2159258331509	3.30797040145396
stdev	343.787765744627	132.515430000813
variance	118190.027875683	17560.3391883004
median	4858.16671955141	800.89857619863
mode	numeric	numeric
geometric.mean	4883.5064667131	811.780301730473
HPD95.lower	4240.57332338655	597.522688939294
HPD95.upper	5541.13089715952	1069.80654873897
ACT	NA	NA
ESS	677.059741896766	1605.65047492367
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
