trace	total.br.len	tree.height
mean	542.238240031256	83.5283047264895
stderr.of.mean	0.446708053099995	0.085152170725201
stdev	15.0306234682015	3.61270008363708
variance	225.91964184285	13.0516018943113
median	541.503921951237	83.3620937532713
mode	numeric	numeric
geometric.mean	542.030688086773	83.4509755688054
HPD95.lower	514.408545296059	76.8906115470615
HPD95.upper	573.837314319948	91.4792372589092
ACT	NA	NA
ESS	1132.78572859717	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
