trace	total.br.len	tree.height
mean	365.70409884389	48.8218948468005
stderr.of.mean	0.299528165001711	0.027117798463669
stdev	8.77505402042565	0.972361706795375
variance	77.0015730613884	0.945487288842015
median	365.470091993403	48.7968658502063
mode	numeric	numeric
geometric.mean	365.598989715062	48.8122198542597
HPD95.lower	349.356871411755	46.768673773624
HPD95.upper	383.489638205435	50.6298017561658
ACT	NA	NA
ESS	858.747740599191	1286.43598147659
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
