trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-26177.5181352488	-25375.2416501727	-802.276485076106	0.175182262245502	0.583198722377721	0.134762365013396	0.106856650363381	0.0548144885013576	0.230085390730963	0.201185974796789	0.513914145970887	4.46560705386576	2.46109023417797	0.640272578338904	1.17986371083055	0.00646024681833188	189.815531183576	223.389643392006	2018.76864778226	-6324.44680976402	-19050.7948404087
stderr.of.mean	0.297742775728622	0.214221164749236	0.211399772043692	0.000233183606192074	0.000306830499186075	0.000194763923070433	0.000136199087457392	7.1813363107382e-05	0.000128250683591208	0.000149066633614555	0.000170988918841632	0.00652012080656058	0.00214113040759532	0.000431796419075375	0.000215898209537688	8.39963185623596e-06	0.471562595883467	0.534057922413133	2.84964311091284	0.157480969028439	0.211788845419385
stdev	9.88358697128951	8.68971534814695	5.40483110774357	0.00954429417264553	0.0130177135900528	0.00826313216884086	0.00577843700821816	0.00292979400048004	0.00544121484385536	0.00632436067266834	0.00704567220557719	0.276625255499377	0.0908404558183301	0.0183195677341215	0.0091597838670608	0.000224218094628503	19.0096847431231	21.3296530158578	76.155728767634	6.32125517283354	8.44106698342434
variance	97.6852914190437	75.5111528318206	29.2121993032326	9.10935512539955e-05	0.000169460867112644	6.82793532397327e-05	3.33903342579452e-05	8.58369288524882e-06	2.96068189769919e-05	3.9997537917994e-05	4.9641496828443e-05	0.0765215319800955	0.00825198841328199	0.000335606561965065	8.39016404912673e-05	5.02737539588364e-08	361.368114032927	454.95409777689	5799.69502412944	39.9582669600748	71.2516118186565
median	-26176.9907105257	-25374.8665033717	-802.29695629363	0.174875566967433	0.583394939011589	0.134235585802225	0.106722186778316	0.0547895796367543	0.230135917624827	0.201034872564772	0.51388379995374	4.44868182955519	2.46279569124911	0.639465873612907	1.18026706319355	0.00646011663565009	188.265138648051	221.396296930508	2016.86340751602	-6324.40765548851	-19050.5076989443
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.174922779948715	0.583053184694659	0.134510105543518	0.106700402576666	0.0547359275586708	0.230021052516482	0.20108667085154	0.513865864878782	4.45708812390271	2.45941533850392	0.640011240044971	1.17982814096079	0.00645635324891746	188.874838225136	222.401554080537	2017.33489623775	NaN	NaN
HPD95.lower	-26198.3463435985	-25392.8354040051	-813.00917325114	0.155448154454501	0.555197606339375	0.119487008817696	0.0960290320296781	0.0493463197204375	0.219514553183808	0.189284631554244	0.50002988729248	3.9111252967305	2.28656971558873	0.60515826713268	1.16188011693592	0.00601087417548997	154.763176296304	185.080893300008	1871.65675534655	-6336.37804942535	-19068.270840736
HPD95.upper	-26160.1159224051	-25359.5715553445	-791.976546782878	0.192904773173184	0.606538930306022	0.150712886277179	0.118091424230036	0.0606099498207007	0.240800757350846	0.21378699875323	0.528237829176996	4.9862131342208	2.64183467018276	0.676239766128164	1.19742086643367	0.00689359479493791	226.947969207261	266.875782314066	2167.08111494765	-6311.99522588625	-19035.2142587087
ACT	40838.113222827	27348.0289914499	68842.5825572993	26860.9133134799	25000	25000	25000	27036.392367588	25000	25000	26503.5130784402	25000	25000	25000	25000	63152.6484395559	27691.1664465064	28211.1975768716	63006.9080143378	27929.4184340681	28328.5178044989
ESS	1102.52400139859	1646.37093276728	654.028340126907	1676.22744150716	1801	1801	1801	1665.34792763169	1801	1801	1698.83139139869	1801	1801	1801	1801	712.955055924438	1625.96978668194	1595.99747147611	714.604182604138	1612.09944654912	1589.3877791534
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
