trace	total.br.len	tree.height
mean	4464.95007671037	815.582115923055
stderr.of.mean	17.4177486924997	7.68958203833667
stdev	646.756277990289	317.854834842294
variance	418293.683119851	101031.696032622
median	4288.65650366229	723.104786435317
mode	numeric	numeric
geometric.mean	4425.97693447418	772.646361473207
HPD95.lower	3639.16586603792	464.897057456796
HPD95.upper	5761.0638986749	1445.43625457818
ACT	NA	NA
ESS	1379.55369120274	1709.59609047037
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
