trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-41412.9791041059	-40797.9629249447	-615.016179161179	0.47421070908011	0.166717875020324	0.136840915473076	0.22223050042649	0.117644735315615	0.307124841780838	0.330392041570097	0.24483838133345	1.69499597036367	5.14564123032848	0.135747328383619	1.43212633580819	0.0447042592085133	43.7284399513572	74.2974152346745	700.567259087333	-4653.772275895	-36144.1906490497
stderr.of.mean	0.242525517746545	0.205148042524605	0.132694196297064	0.000388841017811172	0.000272089113450341	0.000237591741255298	0.000320496544857664	6.58196451184603e-05	0.000102352189625393	0.000113937456870044	8.82571360688214e-05	0.00302239670827743	0.00297936904925116	0.000139906181743244	6.99530908716397e-05	3.22177341739284e-05	0.103849490440379	0.0920841148910605	0.574231938511771	0.0990502997674088	0.190957510219478
stdev	9.50269915125842	8.70369297781484	3.27775514400459	0.0161312995430522	0.0115437616510212	0.00981796385672764	0.0129259417718003	0.00257255829607459	0.00434243497107541	0.00483395615705643	0.00374443258629738	0.128229412683038	0.126403903996189	0.00549698407229983	0.00274849203615001	0.000893665091784813	4.06178149772847	3.44586377469902	15.8354119956656	4.11032338742998	8.10163977342818
variance	90.3012911593276	75.7542714520634	10.7436787840486	0.000260218824947675	0.000133258433055588	9.63924142920103e-05	0.000167079970687973	6.61805618670218e-06	1.88567414780187e-05	2.33671321283437e-05	1.40207753933257e-05	0.0164427822770369	0.0159779469454778	3.0216833891118e-05	7.55420847278e-06	7.98637296274757e-07	16.4980689352894	11.873977153783	250.76027307247	16.8947583492539	65.6365670183934
median	-41412.3898241129	-40797.5473554589	-614.931494520941	0.474830395646433	0.166285312521492	0.136603893768291	0.221926032352969	0.117608559001708	0.307074219824013	0.33025989276888	0.244781162752622	1.69341635403822	5.14427511320725	0.135482606017033	1.43225869699149	0.044708352045114	43.5103163925198	74.1387378765691	700.647358390028	-4653.63002721873	-36143.7388458645
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.47393563281491	0.166319246951747	0.136489167302088	0.221855035581329	0.117616642833321	0.307094170780464	0.330356731717088	0.24480977274203	1.69016343768653	5.14409079262678	0.135636598917649	1.43212369903245	0.0446953298785115	43.5416893533454	74.218176715913	700.388469593281	NaN	NaN
HPD95.lower	-41430.9043579851	-40814.886266135	-621.460780289869	0.444032457418522	0.143280146277856	0.117936984816388	0.196787245920708	0.112807636012646	0.298300978122238	0.320180010182295	0.237684543186223	1.44784486072656	4.90754192959731	0.125938641946416	1.42611175513544	0.0430183183134721	35.9218419465064	67.6309163826805	670.403296746053	-4661.37032085599	-36160.0875407018
HPD95.upper	-41394.3693198632	-40781.3747569327	-608.960201482094	0.505888552863008	0.188463092862337	0.156137553166991	0.247108758588501	0.122801483871968	0.315011748508715	0.338875947533456	0.252149892788083	1.94280140920769	5.40502649628647	0.147776489729124	1.43703067902679	0.0464573611272541	51.9581027640545	81.027233900759	731.605527362169	-4645.66272991333	-36129.4496064892
ACT	29311.1798648028	25000	73750.2031907271	26146.755802023	25000	26353.1298879155	27665.2559925897	29457.3043940484	25000	25000	25000	25000	25000	29149.910853176	29149.9108531888	58486.115775007	29416.2972665772	32135.5403479928	59173.6466177463	26131.9599482018	25000
ESS	1536.10329600094	1801	610.506792551606	1722.01095772334	1801	1708.52571180346	1627.49262150548	1528.48337368904	1801	1801	1801	1801	1801	1544.60163623774	1544.60163623706	769.840831509632	1530.61412155218	1401.09671449207	760.896151809865	1722.9859562485	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
