trace	total.br.len	tree.height
mean	553.668066145552	72.9951380411944
stderr.of.mean	1.15387871561331	0.204786758384294
stdev	39.6298117904071	7.61125287626443
variance	1570.52198254309	57.9311703464435
median	551.653500302855	72.4011327345654
mode	numeric	numeric
geometric.mean	552.272585549493	72.6078587550109
HPD95.lower	482.88913758585	59.9167770188601
HPD95.upper	634.269834141226	89.1901546024859
ACT	NA	NA
ESS	1180.22561589598	1382.13320599459
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
