trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-2377.39604328383	-1837.34339169959	-540.052651584235	0.311233507457879	0.345145411864281	0.152550473492238	0.191070607185598	0.213795284391271	0.469478214128709	0.10175746989549	0.214969031584537	5.74738816507124	3.16388076420991	1.38536969038219	0.807315154808907	0.000420194871336714	25.2584737962691	95.1143302294789	567.396252572744	-748.600093764332	-1088.74329793526
stderr.of.mean	0.473559909048365	0.162316901104017	0.468186503691819	0.000681854648156134	0.000744302805544649	0.000493985075755957	0.000576027559004896	0.000442273559633921	0.000531236412707827	0.000315477780604854	0.000435736128996744	0.0341533808523145	0.0179151490359928	0.00301643170547424	0.00150821585273712	1.33340529044323e-06	0.104763801828226	0.310006611989791	1.44749986427989	0.149724203356207	0.107404983576887
stdev	16.1020943105129	6.43489082761996	15.1515403105713	0.0285471711254254	0.0293847209147829	0.0209580085780579	0.023296859057878	0.0187640750937083	0.0225384487121787	0.0133223252078101	0.0184867154444056	1.44900500845517	0.726451657355373	0.127976339086177	0.0639881695430884	4.94406656453939e-05	3.67065464688192	11.8427452548903	48.0250552808021	5.31537607058336	4.55680683001569
variance	259.277441184651	41.4078199633876	229.569173782868	0.00081494097926432	0.000863461823239681	0.000439238123557949	0.00054274364196263	0.000352090514122323	0.00050798167035151	0.000177484348942652	0.000341758647922424	2.09961551452816	0.527732010474369	0.0163779433659001	0.00409448584147502	2.44437941945963e-09	13.4737055366758	140.250615172226	2306.4059347241	28.2532227717303	20.7644884860776
median	-2376.97316761819	-1836.91124639039	-539.519747085152	0.310140426850549	0.345169308047133	0.151716880333678	0.190425282233757	0.213285018940126	0.469594405386887	0.101368386880153	0.214587768275103	5.52878620428711	3.07830162367885	1.3794786872484	0.810260656375803	0.000418771956649832	24.9815042186637	93.8320708394868	563.065856565956	-748.196677483195	-1088.3906489286
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.309924457834366	0.343889267643341	0.151103775608589	0.18963496179306	0.212966986671699	0.468936815818479	0.100877168499326	0.214170821258155	5.57420070832853	3.08447453806912	1.37947826523919	0.804727962550898	0.000417295119064575	24.9962844384318	94.3991778576189	565.398369448418	NaN	NaN
HPD95.lower	-2410.59663808913	-1849.65104492847	-569.533261857825	0.258175679635264	0.287069111522701	0.11135496946488	0.148084504865965	0.177657789042381	0.424995639807252	0.0766845847628535	0.181050204371757	3.17375953236116	1.87259943590953	1.14912009103973	0.673850772134624	0.000326737203232037	18.886472054272	71.5760290883684	479.232924564783	-758.491832014382	-1098.13992744338
HPD95.upper	-2348.72202851929	-1825.37882257672	-511.973914692751	0.370716725176689	0.401860480282604	0.190536175461254	0.236692448090735	0.249808847118741	0.51279145746077	0.128548949100049	0.250942781647412	8.53981501531303	4.6000715438997	1.65229845573076	0.925439954480137	0.000517010897684316	32.5112097245874	116.771634171319	662.03768990354	-738.570113867097	-1080.72506228091
ACT	38922.211183464	28632.3832648364	42967.1540555664	25672.5987888475	28871.4470288681	25000	27510.8595110514	25000	25000	25234.2192247598	25000	25000	27367.7940315306	25000	25000	32731.6658597353	36656.2326916241	30835.3951702292	40880.2644186602	35704.9482452937	25000
ESS	1156.7945044995	1572.52016304544	1047.89346629224	1753.81543451532	1559.4992504179	1801	1636.62643771319	1801	1801	1784.28346044571	1801	1801	1645.18192252274	1801	1801	1375.57923855587	1228.30407529272	1460.17262796329	1101.38720089707	1261.02969511893	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
