trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-18686.8829968876	-18296.8856972578	-389.99729962978	0.10011792247017	0.45686595971527	0.109407934580716	0.333608183233844	0.291098590156797	0.111651994866212	0.370304518787787	0.226944896189209	3.59830236313644	1.5966519732086	0.700863443192405	1.1495682784038	0.0250946595787273	7.79237943740625	51.1275088853509	271.819128085792	-4533.94118447829	-13762.9445127795
stderr.of.mean	0.236319747555902	0.221551114696321	0.108686610999897	0.000241019704755728	0.000351902528632584	0.000258874412732225	0.000337992052321859	0.000191678440008272	0.000134268190124856	0.000211750285898045	0.000187137628513677	0.00780261266989455	0.00168659082352738	0.000518434773772062	0.000259217386886032	1.65100513598743e-05	0.0176473637746724	0.0234964595504612	0.145319551403726	0.134783918854005	0.211545997575198
stdev	9.23582994854634	8.54272094248836	3.68956637385917	0.0102255984799165	0.0149299575547613	0.0105160210078755	0.0143201095003185	0.00813222622925301	0.0052445052934793	0.00898380239821228	0.00793957594298792	0.331036768705338	0.0695169912543983	0.0219953212538878	0.010997660626944	0.000605350928442479	0.705282949740155	0.996870199082362	5.11148442357128	5.2350334341017	7.78022611829807
variance	85.3005548384655	72.9780811012292	13.6129000271123	0.00010456286427247	0.000222903632586973	0.000110586697838079	0.000205065536101113	6.61331034437506e-05	2.75048357733324e-05	8.07087055301247e-05	6.30368661544725e-05	0.109585342234871	0.00483261207306409	0.000483794157061729	0.000120948539265433	3.66449746566172e-07	0.497424039194173	0.993750193818508	26.1272730124118	27.4055750561626	60.5319184518475
median	-18686.4987990732	-18296.3414860251	-389.958919190227	0.100036055135342	0.457097185541612	0.109112510707381	0.333398049286425	0.291248615846565	0.111615636215792	0.370419062189951	0.227020818009151	3.59007637740708	1.59560610214005	0.699769483419856	1.15011525829007	0.0250724026988901	7.75144590597156	51.0722934604998	271.698107221857	-4533.78723938443	-13762.5462787828
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0995926896163521	0.456621997359116	0.108901191864135	0.333300902377641	0.290984981239221	0.11152906177024	0.370195475231509	0.22680609426901	3.58312962983681	1.59514039012633	0.700519590025366	1.14951562449004	0.0250873674485388	7.7608908170023	51.117826520485	271.771161016114	NaN	NaN
HPD95.lower	-18704.9595520402	-18313.4536776668	-396.91061923045	0.0804893679358948	0.429892182837872	0.0875378119089675	0.304328158333553	0.275351600388931	0.101361715587285	0.352840238776625	0.211329927497508	2.9433567151261	1.46863748626322	0.660432534793962	1.1269049143318	0.0240076550423235	6.48498233175697	49.3993840133149	262.702994062398	-4543.82921316145	-13778.2255027586
HPD95.upper	-18668.7977125583	-18280.2917037787	-382.602558742499	0.120600433059248	0.488555932846469	0.12921488939383	0.360021625546682	0.306848979558593	0.12165587548186	0.388379683340873	0.242120505510649	4.24183900129905	1.73635081550263	0.746190171336406	1.16978373260302	0.0262968213836707	9.22464831819333	53.2574960092038	282.052794684696	-4523.36058006612	-13748.3663971533
ACT	29461.886478064	30266.8914279156	39049.3508623317	25000	25000	27270.1635794735	25068.7499497283	25000	29495.0810057779	25000	25000	25000	26488.0453524522	25000	25000	33473.0127250414	28173.7908487437	25000	36371.9339233865	29829.750376822	33268.833022438
ESS	1528.24565506094	1487.59908519951	1153.02812993577	1801	1801	1651.07187086662	1796.06083631179	1801	1526.52572783848	1801	1801	1801	1699.82342603592	1801	1801	1345.11346109926	1598.11649918625	1801	1237.90503124855	1509.39915457639	1353.36878121433
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
