trace	total.br.len	tree.height
mean	51.3112489205392	46.081427550922
stderr.of.mean	0.0860189297359214	0.00231047072982298
stdev	1.34614707423475	0.0824016778924219
variance	1.81211194547078	0.00679003651948645
median	51.1851738693339	46.0538198599727
mode	numeric	numeric
geometric.mean	51.2937697790104	46.0813540941105
HPD95.lower	48.8692961863072	46.0000232561074
HPD95.upper	54.0686813465863	46.2482360779676
ACT	NA	NA
ESS	245.040740185119	1272.66033827253
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
