trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-27651.4388942297	-26870.7280129166	-780.710881313025	0.138086056545113	0.168953725655902	0.40712054912761	0.285839668671377	0.124685919940869	0.197795711924149	0.104810829145793	0.572707538989187	3.97126408162333	3.11787100903703	2.31035025480788	0.344824872596042	0.0101632586488875	160.968046462995	314.845751724702	2138.97343989588	-16587.1343280983	-10283.5936848183
stderr.of.mean	0.278923154407078	0.216050456050667	0.189295780047934	9.75266890392907e-05	0.000115141213911082	0.000164591747966917	0.000147817434604193	0.00015743322692093	0.000162811552750304	0.000135323863070912	0.000224820738684071	0.0033519537410661	0.00459898198582335	0.000404639347100828	0.000202319673550415	1.25201351677821e-05	0.400275515025176	0.795487139275667	3.03269481266329	0.196524496728311	0.14930549940288
stdev	9.72497227564373	8.61446918213502	4.53235763828365	0.00413770635144617	0.0048850272351722	0.00698303538925608	0.00627136165537049	0.00667932510963189	0.00678072095779508	0.00574130438802412	0.00953833466052694	0.142211331285689	0.171134034230034	0.0171673909269042	0.00858369546345217	0.000296710019264477	15.4606791718397	31.4964908255329	91.4506386764908	7.4148841364412	6.2119254558908
variance	94.5750857620392	74.2090792899541	20.5422657613081	1.7120613850798e-05	2.38634910883742e-05	4.87627832476028e-05	3.93299770124513e-05	4.46133839201591e-05	4.59781767074814e-05	3.2962576075945e-05	9.09798280962095e-05	0.0202240627460481	0.0292868576718465	0.000294719311237154	7.36798278092894e-05	8.80368355319263e-08	239.032600454557	992.028934322876	8363.21931433807	54.9805067568474	38.5880178695442
median	-27651.0260327949	-26870.4313671857	-780.561293333855	0.138103913074739	0.169048931636079	0.406805113096459	0.285804344880903	0.124463007311035	0.197507793743735	0.104661475308403	0.572727962259837	3.9701233274634	3.1133295863211	2.30965501103635	0.345172494481801	0.010170298345369	159.777825844297	312.484340450754	2138.32430145389	-16586.8624790273	-10283.5132651577
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.138024099953091	0.168883126825991	0.40706071485402	0.285770788767961	0.124508374889169	0.197679551412134	0.104653292037193	0.572628139443259	3.96872161550756	3.11318085017046	2.31028654695142	0.344717769527547	0.0101589244227514	160.239264905699	313.308018992361	2137.02791177878	NaN	NaN
HPD95.lower	-27671.9266932176	-26888.4859539682	-790.000402444246	0.130464078020824	0.160098220333477	0.39436082199874	0.273455976236983	0.11174475495988	0.18441066563285	0.0934164418131105	0.554762171112723	3.71221557561294	2.77656955479687	2.27852508184969	0.327201481841496	0.00961123872618532	131.129219320771	256.068956089321	1946.15599467121	-16601.4434569388	-10295.1023928401
HPD95.upper	-27633.6658341462	-26855.2578739822	-772.495234464645	0.14627217932319	0.179258882636103	0.421063808927536	0.297611939642276	0.137336638827848	0.210925838755789	0.115956197717015	0.591983596572076	4.26713925347225	3.44236054839499	2.34559703631695	0.360737459075144	0.0107677492579835	190.194615005352	375.174386458404	2298.07321688608	-16573.2310814335	-10271.4157102493
ACT	37017.3028568739	28305.1663217191	78495.7061959589	25000	25000	25000	25000	25000	25943.6496651726	25000	25000	25000	32498.4778385039	25000	25000	80124.6215646294	30162.9138359991	28704.7894670885	49487.5907122269	31610.9120804491	25996.2986597518
ESS	1216.32308475006	1590.69900838037	573.598253738852	1801	1801	1801	1801	1801	1735.49213703894	1801	1801	1801	1385.44950393507	1801	1801	561.937131443202	1492.72713653623	1568.55357018464	909.824045826416	1424.34991706067	1731.97733220802
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
