trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2_25	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2_36	RSV2-e_0	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2-e_1	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2-e_2	RSV2_64	RSV2_65	RSV2_66	RSV2-e_3	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2_76	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	0.203680035692038	0.216074115728478	0.268571867180727	0.101794473590518	0.376053418143448	0.310841386944157	0.14871012810178	0.13380537905061	0.139698531365248	0.189978739478794	0.177364108968565	0.141050161838233	0.34571663754482	0.129939568630225	0.521590113775329	0.0445140457615007	0.13515331173515	0.381851627699731	0.290581935495963	0.251125426328705	0.0656202782350359	0.0227529541488512	0.220030972962557	0.083214211848879	0.370766113355881	0.274630066442702	0.105478912486574	0.212694935545044	0.115564264521664	0.290034969735382	0.473988068171337	0.287473823344679	0.0814706917418751	0.0595258284309962	0.157604762730174	0.14950642809212	0.177842795422615	0.28672461409543	0.417965234517878	0.175743549133428	0.474068646179984	0.187472518266157	0.0941797141513127	0.165633122838739	0.364487762016784	0.263158587936172	0.224553928029958	0.141601782246373	0.130229493179939	0.289616445240852	0.226302086528998	0.19408735150321	0.119632092733341	0.039924765201499	0.42787568167306	0.303610657626447	0.385961472752329	0.3405613657367	0.273745895806686	0.066777822295409	0.339907442453777	0.0783287518400837	0.259048475110403	0.550485775863766	0.211396609772653	0.119491414626938	0.343018837486231	0.300264576755394	0.164404532401918	0.484011877198705	0.276789056899986	0.183499913747253	0.293555866881086	0.517009607450956	0.429822243361476	0.162929871382598	0.152571774937392	0.468928841910058	0.406503315639781	0.273931236817669	0.0653803824836428	0.607742848748552	0.481814477343187	0.11136053015101	0.189010007838479	0.100981349283891	0.087215482577894	0.159333545422494	0.275868171971029	0.260681311013032	0.347489096329271	0.099019827785152	0.0402488355571842	0.695514825553199	0.121335364454985	0.31231186662411	0.191049305612435	0.164773845149754	0.243504956961806	0.225342015796555
HPD95.lower	0.17546053120309	0.178144288741747	0.244531673240027	0.0672796453420129	0.350861138981909	0.28494837457629	0.13417317738674	0.111426653965041	0.123170124546387	0.179916099774797	0.160048585140029	0.109966399692569	0.287467520736772	0.121768118831891	0.503301542331865	0.0365148901421406	0.116095309543125	0.355687612285311	0.241364491398653	0.208958160814084	0.0465515605284942	0.00859382531545142	0.198181573647795	0.0772071967338043	0.336440953514645	0.233229500393681	0.0923029052920084	0.170273621955141	0.0836407100822695	0.235473653307907	0.441369227164627	0.268766669035605	0.0652256517147362	0.0448248089472848	0.113873874310871	0.130752118395886	0.144269451326616	0.255479922122319	0.359063005234853	0.148594443250289	0.409406369428083	0.141823808500373	0.0590192954803478	0.124982896393654	0.306491014317574	0.244230079983167	0.197072654641234	0.115005698774141	0.110238923308736	0.279090285819152	0.195706933695082	0.187540615512155	0.0826535747467648	0.019859194044864	0.402870353013668	0.254612492977711	0.339981220369586	0.273971827348941	0.21662124291283	0.0452269853190562	0.319540169953149	0.0529002277618585	0.232946752309966	0.495088583202272	0.183909625234453	0.102251408007657	0.298872668823513	0.274256948435197	0.137562453775173	0.439501032049415	0.221455874051704	0.173693233243646	0.244424063680026	0.458090129818431	0.421256989604508	0.152561997938449	0.130685286067422	0.449125241372916	0.351823969931676	0.267527448132992	0.0443172450515828	0.574131819687672	0.449839232565177	0.0912179086398072	0.152042273856589	0.0882093170501554	0.0779478660870619	0.147426407284572	0.252271900751032	0.220142266993218	0.310024065907611	0.0723357786187003	0.0280902863447468	0.689851509210079	0.112382683521978	0.28041314299111	0.164801355135938	0.144613132579718	0.191981165070468	0.216375918894818
HPD95.upper	0.235094347606588	0.257346131056285	0.292636090597388	0.139889344439679	0.403637295247037	0.338349235499309	0.165651746093513	0.154504291227823	0.156324566805583	0.199226548979497	0.195938470122734	0.174332055236239	0.405556770489089	0.138300079082957	0.539866990847215	0.0521835805453666	0.155279238617097	0.409824249536472	0.34165274300025	0.29462559493434	0.0844831859247813	0.0403890192270076	0.246820063987561	0.0891204455726931	0.409065111923753	0.320713168832561	0.119388567284045	0.260328431521992	0.149328659572592	0.341987293308929	0.508051042179151	0.305005225746443	0.0995940776422843	0.0740007394739288	0.20467763506993	0.16921668934316	0.215987582766338	0.317039704677388	0.478239786111035	0.206161936880316	0.53337636771775	0.240328355840602	0.133641261370839	0.21524642246068	0.421300378601593	0.28386146670792	0.258467916615358	0.17300318422936	0.152580761368309	0.299455638010514	0.256660603084843	0.199357170957661	0.154754492743053	0.062502571160203	0.456509637080349	0.359280888847033	0.431982470676222	0.395981116848492	0.333002111009663	0.0869096346467579	0.362993880277993	0.103457487526686	0.285511386102639	0.61122348676094	0.241040820439776	0.136005569606726	0.387080008285617	0.324396600153305	0.19528285147951	0.525702348037486	0.336582532893206	0.193094647247171	0.335114082538975	0.578047002290569	0.437710671785563	0.174213945825512	0.173648271874946	0.488201370479258	0.466149379071661	0.280581534454626	0.0872632749477087	0.640021385239735	0.515190413846948	0.132150167201869	0.221614451150332	0.114239754622221	0.0985752391650463	0.171298535243141	0.300150246994121	0.308799247609314	0.385049500874608	0.128184167854374	0.0517756041720672	0.702204247523721	0.130035536014137	0.346947812704059	0.218798340916534	0.182885113996826	0.290497524313357	0.234747039965659
ESS	1801	1790.1690136386	1612.3404698065	1801	1613.51786414772	1801	1738.44943771259	1801	1552.1942721142	1801	1223.9228784841	1801	1729.67189191842	1488.75833250702	1801	1769.14412644216	1453.24712982118	1801	1564.25831241289	1801	1801	1801	1801	1740.44641223241	1801	1801	1665.49698051019	1776.80193968368	1801	1755.47485263342	1801	1735.14879673099	1692.48244683342	1774.87271858865	1801	1801	1801	1566.5910480149	1644.72545494715	1764.52327440812	1605.5914665157	1765.82774096023	1801	1492.93760371034	1801	1748.83163871833	1615.84966336482	1678.36500620954	1801	1766.13993749861	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1757.7513687639	1801	1801	1801	1801	1723.58393422632	1754.53975923895	1801	1616.58288021498	1718.87464360889	1801	1607.5656279529	1739.56465890957	1801	1669.0773201805	1801	1492.29112619093	1801	1801	1647.50400798861	1765.46883863029	1674.28201367409	1801	1801	1799.10337540189	1801	1657.32250896026	1493.50921389453	1644.78416784382	1801	1801	1796.66688407729	1801	1744.7392941034	1705.97477898691	1535.58570961246	1801	1801
