trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2_25	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2_36	RSV2-e_0	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2-e_1	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2-e_2	RSV2_64	RSV2_65	RSV2_66	RSV2-e_3	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2_76	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	2.71136859271744	3.14553018437749	2.82120133508282	2.15992871200054	1.89207031452547	4.23521856181915	2.73277908990132	2.1632489686474	2.58530263045971	2.94928098653289	1.88787447344155	3.56758471812507	1.93691642842541	5.21946296927441	1.44306469002585	2.17087139119675	2.72543089569221	2.51094022082115	2.73164092100493	1.75584131588547	2.84400750974661	5.65541689828678	3.08595695212738	2.49655075288234	2.43247875292162	2.01480717580411	4.2569921993916	3.69453023462468	3.54087203279871	1.52296946088618	2.53133711877906	4.76954288474783	3.06500458917347	2.20950380486588	2.60857222019138	2.60596597961835	3.61617453289521	2.66997842516405	6.33784903714911	1.61497857521828	4.71982142916327	0.842187128674643	1.32648304282777	2.3596250580712	2.26118400491974	2.73089618595422	1.52182624923208	3.01869793530825	2.23162935092219	2.67811622573138	2.12385583042765	3.48716306102924	2.12387214879654	2.2903565435346	3.96352817700491	2.38892257028291	1.37424636118915	2.14190060424443	2.35951741747462	3.35645048709303	2.68353317830102	1.98640290654322	3.57672265386224	2.98586745533695	3.07491311071087	2.28245584775765	1.57230280184597	2.53609651427702	2.77271350695581	3.9769655342557	3.95230497626019	3.4753932189789	2.32265880648887	1.20821428418823	2.20169080760689	1.8476897971211	2.16782241884754	3.75586531698464	2.92799179648444	4.19893553039737	2.34920082316322	2.15250478183146	1.49924690415453	2.14287673396649	2.95554356207703	2.56541682408563	2.72787468558227	2.56527948814271	3.26000852879171	1.45470974524234	2.69330942556108	2.36653483652925	2.02785849838989	3.0731843765837	4.22923684854215	5.61953691187177	5.29866955600044	2.61662513578829	2.23667662734444	2.73293760795005
HPD95.lower	2.38378306859765	2.68761810473708	2.61376857142507	1.6438798355923	1.74084556175117	4.03301543688132	2.50554491323823	1.99754624675104	2.38078156382021	2.7978717904963	1.74097307713617	2.96226548968411	1.50965658216826	4.85201124807189	1.38341941352903	2.03912152279961	2.60236684697115	2.33548619736316	2.1574601045157	1.34016550334444	2.26051915189057	3.68497003406984	2.91049827389955	2.37695735140438	2.15156902330555	1.74895809797342	3.88998974995319	3.12482461493823	3.0784635493026	1.39738407835897	2.25471279480331	4.49214849387437	2.82291218627347	2.05861922123919	1.09642664480112	2.37871386166405	3.29157652894014	2.37333358033178	3.92808708759108	1.51381047625234	3.26085741809636	0.739526651151629	1.11043896211654	2.00853021957509	1.44314708429599	2.54535940288761	1.42790911053799	2.43208190367706	2.06568989538676	2.54729505784282	1.90657609836801	3.33753186741979	1.91180800322764	1.7495511672296	3.70724336825215	1.69525689864845	1.23179298723036	1.64163825798487	1.53814596818408	2.96700860489982	2.39191862594255	1.63773388962103	3.19447405971416	2.17169840658433	2.70621647771592	2.07531351675522	1.42347755302561	2.42097952887517	2.48653995119706	3.51521568807416	2.782023136605	3.33369235262559	1.88602208349257	0.993347763145796	2.11179798457845	1.74291312824179	1.91312089774709	3.46246119607521	2.24127741942257	4.02122295265135	2.05695543549908	2.0225081163322	1.37372724622608	1.89264289070967	2.44581295774416	2.32795195774228	2.57267747198145	2.45421442816795	3.03109627735225	1.16901002117435	2.300490346349	1.98678882848467	1.79345419912781	2.91600535067497	3.99909486323864	5.05595822217406	4.83207670444266	2.31739271855984	1.45771590860673	2.59175335258733
HPD95.upper	3.0036193524291	3.61115727416333	3.01436750693135	2.74399957335408	2.03737821731634	4.44559322967599	2.95523733505866	2.33709682110591	2.78007166339312	3.11130367676596	2.03306606182389	4.19868544059035	2.35403062443492	5.52730737177264	1.51469773584623	2.31150428317479	2.84970695258197	2.67417366122999	3.49721013483988	2.17551673598581	3.42741497673959	8.40274164163097	3.26962859999513	2.62104917784194	2.73035902853688	2.27253348573467	4.58581717020683	4.26650463071021	3.98147715610396	1.64977124418826	2.81445786432015	5.08752795668938	3.31616276515476	2.35455928283855	4.37420077920761	2.82539832597894	3.97388019516676	2.9763467344793	8.7796455081864	1.71628326717695	6.32117793597319	0.9612441516409	1.5551172565898	2.73766183420085	3.03625653444696	2.92840055697945	1.62798871785545	3.60242837542298	2.40167817704556	2.77988163828806	2.3489353627342	3.64304054071264	2.36441086469411	3.0520025982786	4.25908765466709	3.10932982492842	1.53332533640346	2.65806806816617	3.17099558182143	3.79118225716558	2.95869617938979	2.35448037749032	3.94809344072115	3.83557750888461	3.4653422153152	2.50746151438747	1.71432305841497	2.6493305176099	3.10327912790303	4.4992067395625	5.26474319844513	3.59678658720922	2.79981222996381	1.42519299414028	2.29654286168113	1.94400253948428	2.40561535314125	4.08434710613245	3.78275133205322	4.37197370482727	2.65269152362416	2.29614524486606	1.64854381238536	2.42558469620054	3.47777049629732	2.82671742949013	2.86248557000307	2.66856121604618	3.48605789388991	1.72385365844595	3.09714754921551	2.79858377858249	2.23485952940846	3.22024315373235	4.4479786473208	6.23766248321431	5.76572271608972	2.93719690975855	3.10375498788683	2.85699742823268
ESS	1542.28475864146	1801	1333.59740453264	1656.65203377356	1612.38363929168	1334.10488100494	1400.88080186965	1776.49831887614	1127.89455536748	1145.61516488102	1251.4955145474	1801	1801	1244.41344357685	1482.69916464981	1469.26513205807	1311.20405185351	1515.61695908607	1801	1666.46114371648	1801	1779.85746123205	1586.83168197553	1198.76870462534	1801	1801	1683.56701514713	1801	1667.41249424646	1801	1801	1576.74867634969	1628.22091977488	1728.46676756154	1801	1724.76935746114	1547.80860537729	1801	1632.81558972314	1608.44570791959	1794.44093147594	1628.79941439715	1801	1801	1801	1481.29567172397	1318.87257883365	1783.58205372785	1674.49952983492	1167.63537914924	1801	1033.27159767942	1709.78827314749	1801	1349.47051303233	1801	1535.95924279913	1762.45816734803	1801	1801	1801	1801	1801	1706.5657776105	1801	1801	1563.04305873782	1362.29314503757	1801	1620.71995249526	1508.89294142694	1141.09925350871	1801	1801	1231.16278738645	1330.06643440612	1594.15405166214	1678.98082253534	1801	1057.64516574537	1801	1449.78864763507	1801	1306.30855029994	1748.26013135372	1801	1238.13278280751	1358.63155275045	1703.56173683391	1732.22781802071	1727.49831205937	1746.48848377939	1468.5314604698	1125.5898622183	1255.60142794809	1692.13135619607	1801	1718.12092064352	1651.0557806229	1273.59885589299
