trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2-e_0	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2-e_1	RSV2_37	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2_41	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2_63	RSV2_64	RSV2_65	RSV2_66	RSV2_67	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2-e_2	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	0.000892957298042348	0.000674681221933822	0.00782861559520835	0.127905910748539	0.00809543111454287	0.0086268193977554	0.00818947045732706	0.0236735374312694	0.000573481047849295	0.0168963025696359	0.001668908331933	0.00508519303357277	0.00700896890361534	0.023416626662516	0.155395778588699	0.00495000663030557	0.0240348033245873	0.00597427022076078	0.00231700949246654	0.0472844959865432	0.00916427136057956	0.0287507718142178	0.0100021864841725	0.209687987415081	0.0110122622125273	0.00607737968389499	0.0165897798588373	0.0184743044227643	0.00360572276224277	0.006157829759509	0.00231679742895498	0.000373341516458505	0.0123024073254124	0.017451696505988	0.102965541383521	0.0321954088624963	0.0230832813520279	0.00621595926635043	0.00164125835599544	0.004219260273262	0.00479348361159399	0.000828173078127512	0.00191951908741719	0.0128666355184896	0.00924919240520148	0.00478518163571751	0.0126320153081099	0.00348937567155818	0.00946103434079069	0.00400769385246389	0.00877395986791892	0.0366184887616425	0.0103636119219944	0.0240316813191268	0.00862439693302714	0.00176334554013594	0.00796890299755001	0.0574161933745859	0.270881991593009	0.00388362387062744	0.00541235224945841	0.0042866983178983	0.00141148704670206	0.0176447252413594	0.00398182141504056	0.000960452035327625	0.00285274227107975	0.00479296367572381	0.0109849647798747	0.0107531003595117	0.00502048195220268	0.000434602470037918	0.00215547720151443	0.00968555284738753	0.00231063283361884	0.00897775727092556	0.00897945348789389	0.00201240828276389	0.0311457849891225	0.00280412882468702	0.0069182492397807	0.00477895737768959	0.0403004137127152	0.0299522807978793	0.0109926863904606	0.00310715527404748	0.114622519402948	0.0104802782008277	0.0310596375039237	0.00196609759764748	0.0276943534369825	0.00562918204434431	0.015356500097692	0.00313702274002543	0.00928290044378577	0.0174190523978213	0.00115615876119862	0.00527094294333269	0.00901448828290083	0.00236550591293914
HPD95.lower	0.000639592070792845	0.000575927544811431	0.00732802044992217	0.121348166281156	0.00738569469364063	0.0078628367237778	0.00752931044072406	0.0219939087663177	0.000377860291765702	0.0161011985496606	0.00150018266371802	0.00471746227231662	0.00648288753734699	0.0222691017289761	0.150636260900707	0.00450346697562987	0.0223031851196136	0.00526659212990391	0.00204985428734131	0.0450409138711838	0.00827230887956516	0.0276113185236915	0.00947819442168295	0.20317516331679	0.0103407463026368	0.00565769252024108	0.0156230358198252	0.0175437562612392	0.00331033040868805	0.00578238311575982	0.00205476184577953	0.000284321294143839	0.0114659169184012	0.0165583182473528	0.0998062683613986	0.0307408118861585	0.0217500848601608	0.00580175742074096	0.00134421746992971	0.00389044086238492	0.00443347618423908	0.00070761905073492	0.00159095503772652	0.0122990319465651	0.0085523105471126	0.004156655258492	0.01174321694347	0.00314494752014335	0.00883490809736734	0.00359823283345007	0.00818085177741132	0.0348774240929281	0.00977985389143197	0.0229085444218905	0.00767766707049378	0.00158605828876766	0.00748486342177507	0.0554870431372279	0.249846890027778	0.00357809365410463	0.00491818836071831	0.00392376132001828	0.00119931470756508	0.0166089601583333	0.00351243937646914	0.000789004570958953	0.00243724865697331	0.0044236645411769	0.0103110087307281	0.00954887816477888	0.00437378967129498	0.000333169342245801	0.00190911730340461	0.00900259513897372	0.00204329774676911	0.00837491183939287	0.00810908219591613	0.00174194536563434	0.0299438474011447	0.00256538177558731	0.00647812300583674	0.00438502537084943	0.0386847673751543	0.0283391416307713	0.0102310455208104	0.00285806417000003	0.110962552296213	0.00985574682167918	0.0295667244568341	0.00170552366052146	0.026646748525583	0.00520327643301715	0.0146829459738721	0.00288954989864427	0.00860885793792433	0.0166214082552303	0.00101715316158404	0.00470866778239049	0.0082899735090803	0.00216705706606273
HPD95.upper	0.00116648888969049	0.000762196517839212	0.00831721317508936	0.135181066533727	0.00888011627192562	0.00961326617134319	0.00882447558225248	0.0254287004291297	0.000800196286436339	0.0178013886312392	0.00184369040071487	0.00541125040793497	0.00750959439921314	0.0245278277608542	0.160079944022515	0.00538983657728324	0.0257324478337711	0.00665806022776086	0.00259450604298611	0.0493371219366864	0.0100190950366028	0.0298131774101311	0.0105848492821108	0.216655250135968	0.0117003967839976	0.00648994848087343	0.0173930897939949	0.0192999168742311	0.00391777598309065	0.00654862829232817	0.00261071127117487	0.000457483066665824	0.0131986932378973	0.0183761145677553	0.106021021773145	0.0334894027084186	0.0245163050014938	0.00667938474566179	0.00197342238921623	0.00455371483352015	0.00514299558758534	0.000981606796655578	0.00224694734245938	0.0135308276174382	0.0100764358574132	0.00542742038705767	0.0136661383717713	0.00383922530100002	0.0100923362359135	0.00439444562391406	0.00936834119409363	0.0383317772327945	0.0109968979130707	0.0251340424287288	0.00967820971340494	0.00194444882948073	0.00845471197793352	0.0595144524037305	0.291705220819096	0.00420977914130685	0.00594081391661576	0.00468001022748379	0.00162324939615156	0.018725644550752	0.00442863870856054	0.00113132349600205	0.00328672008607035	0.0051391888392775	0.0116497158765457	0.0118960166844458	0.00567498754614093	0.000541676659233561	0.00239684055263883	0.0103418069295877	0.00260016013012982	0.00963341270603253	0.00996860301911092	0.0022977721274992	0.0324384680033551	0.00304916150608914	0.0073767545469829	0.00515519160851322	0.0421390169135637	0.0314126102405875	0.0118245623315073	0.0033672144813386	0.117888674881532	0.0111868033178938	0.0324463210762402	0.00227755210276958	0.0289268470221452	0.00605528438766447	0.016015939036199	0.00339374334197268	0.0098963005256397	0.0181928672781448	0.00129473913287485	0.00586472511531	0.00967571297872264	0.00255831861728802
ESS	1329.1809815572	336.757860006348	888.451083946449	511.522969029955	1587.73245100927	1332.81616887825	1327.37098524442	1397.51550558708	734.84370010904	958.950147404719	804.226899580682	488.641986384974	1032.72466907719	1153.88848645891	1029.91354668838	279.569489940727	1241.15018206715	1308.97171284524	975.266719066728	1009.76305090821	1419.37849375915	1046.82110681442	826.654684863437	865.100923694636	920.093423391112	253.359982048385	1159.33020349228	860.636292281946	1250.43057588936	938.024791233151	857.30180304852	943.336219668905	1138.5038378459	1034.0013450255	1118.97200217695	697.748318429114	1033.03607151861	853.259391178389	1232.49480487028	1023.64190837892	1006.65792019622	1118.60494042468	1362.32496519168	888.413635940499	1450.05420984471	1627.77053803049	797.390998648209	1305.06711662915	1388.65423633397	1328.44235708174	1117.79200029658	1034.00477567937	1106.76837305567	459.445596675507	1383.34549308935	732.271512088178	1031.82126706361	986.359330633515	405.128260425261	795.486497197635	912.542925755402	1347.81421787169	865.152240875823	1284.7130869581	1279.27322428808	939.640260013636	1524.25288784467	1554.64206784332	1105.90471077472	1732.34374328628	236.545934418726	1355.69424004625	1393.21974284082	726.156708517567	823.887533892217	1319.6624813923	1388.45797016308	1303.77857425514	822.971648679213	1188.02767930481	671.038807456983	1130.64013880287	1063.00571397536	473.352415257771	1291.83214708302	873.292255896493	783.225890135679	1117.98554253782	1225.7358607148	1369.34930488233	685.954577790653	1232.84045290375	954.670968313094	531.782423994391	1366.99285357144	1043.00805633093	404.418399463712	1517.13882382811	1297.78432416283	800.145841500763
