trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2-e_0	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2-e_1	RSV2_37	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2_41	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2_63	RSV2_64	RSV2_65	RSV2_66	RSV2_67	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2-e_2	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	0.231485180936374	0.260785102615617	0.180805466149807	0.135243211998309	0.1391572435667	0.427069448834174	0.133431975423249	0.378148289749774	0.437889749802151	0.361349762871965	0.417246397629197	0.12983603266758	0.228582814238621	0.140428035518154	0.136474403074405	0.170804872096523	0.0750491301739401	0.162003054167304	0.387769981116768	0.0664018779991923	0.241204381467504	0.0902644461970478	0.109231648279323	0.2915178271746	0.121494847467094	0.115820309489878	0.130541305341783	0.205775766254713	0.0870527126998169	0.129228360029535	0.108717099911105	0.146203511274191	0.136343794629826	0.151010669131457	0.404945270478634	0.127280932813042	0.375614795691519	0.192218604471897	0.338285532881365	0.244453563463985	0.102596581355446	0.305864819614745	0.179959526690725	0.37374647230463	0.0699695909981894	0.452580202232769	0.379359332615766	0.214472444744021	0.137182610847852	0.051684590343322	0.180086496432449	0.189907352376139	0.23909446609668	0.14311819366025	0.219481516762471	0.379788735680853	0.326983521569219	0.0794292804528127	0.21609960247214	0.183347866341782	0.335727530447567	0.202842348431623	0.402710341768075	0.24817136542059	0.0633174049705719	0.192678504153864	0.600047331019662	0.133332207582085	0.380070721528533	0.23306891107553	0.113247088544629	0.370682622285225	0.298536827426422	0.0158885234167699	0.145854983816974	0.359751704783091	0.0373540539957878	0.181566152903785	0.227535263758422	0.20744848107598	0.450933525983903	0.119252996763827	0.181707995566429	0.131777320757316	0.266717576433392	0.197775029197975	0.445611986352318	0.364623708348502	0.334307416485611	0.199099437761344	0.308217547828044	0.0739826641745375	0.123602903280546	0.0888209776467818	0.239703647905582	0.358403887372948	0.275730784662827	0.110943180206564	0.187299693537726	0.255943447812789
HPD95.lower	0.17986565549845	0.241667345245668	0.149915326043419	0.127331143380166	0.10253917173572	0.382219785624887	0.116930632475598	0.349033030131571	0.371897185589568	0.34395976865885	0.369263075258087	0.115710521642303	0.204860832459147	0.130293004348837	0.129274046041835	0.162716297258638	0.0600901567455561	0.130616834311269	0.355601036806627	0.0590483983308077	0.20358188668904	0.0824384587630727	0.0970768550331039	0.282917287690961	0.112971939809975	0.105554850093721	0.116465664023664	0.180695451642404	0.0625597064904465	0.116329686884015	0.0709709512964104	0.111001173841973	0.108756364422936	0.122333091378327	0.38210839495858	0.117747412906325	0.343648272908474	0.160466681475039	0.282072849730519	0.197340007354677	0.0892590022728428	0.261354780395715	0.135679771353649	0.352082586908472	0.0512279797145484	0.391341840234572	0.326401727481788	0.1796686827277	0.120173877670458	0.0343488877422882	0.137723869629994	0.164870355858087	0.208659565345934	0.136514533411112	0.16676666959673	0.331201689772393	0.307225123813985	0.0744992597280398	0.205411695067753	0.139411552697444	0.286848307272604	0.163406242723257	0.35625950929644	0.218754356913456	0.0415815516016121	0.153699119502133	0.542792474494642	0.0969350676227483	0.324645391896537	0.186798888066775	0.0990606509004797	0.313666962797682	0.250121908955263	0.0140618406921141	0.124120644284048	0.315618095653216	0.024339976862236	0.134481029124206	0.205148991367974	0.184503779090063	0.414609456443889	0.099610018599779	0.173232162376113	0.123327931785129	0.243249830053714	0.168162875407437	0.431709917316053	0.343098954016875	0.302640861036225	0.148117467775979	0.294738646395219	0.0562358778836747	0.115080191060112	0.0792481094489328	0.197864896320447	0.335546035481113	0.244937558548203	0.0839228363301264	0.158092657400849	0.23304471670389
HPD95.upper	0.287819865255576	0.283073066003981	0.210507456951432	0.142603662870509	0.176088244605513	0.468243173609856	0.151436687155972	0.405553273625948	0.498647893940082	0.379074206811389	0.457982119660138	0.145154419694282	0.253023429516659	0.150930848880875	0.143830483224707	0.178776145746556	0.089878068191355	0.193400113581281	0.414820928118954	0.0741133007182484	0.278083836034433	0.0981837190399392	0.124673149103924	0.299403843039362	0.131053030944383	0.125845676094427	0.143330572847167	0.230335288863819	0.112008808974301	0.141157017949167	0.145339983391182	0.180648488954634	0.160545883347423	0.180476099013921	0.42926511941993	0.137312821796467	0.408956017124435	0.220966465071297	0.398328540305259	0.292317246952256	0.115337220566434	0.34669769469011	0.229568400994185	0.392587641378379	0.0899308583653428	0.506390736776735	0.428860659611322	0.248215443425002	0.155855974283606	0.0701612053083928	0.221853131060375	0.21526330322864	0.265321725050449	0.149166620164845	0.271578198203337	0.426301216450074	0.346359143735329	0.0841078150472354	0.226020655888453	0.224551487534944	0.381796000075662	0.242936769563405	0.446536302902685	0.277513242943284	0.0812230801563373	0.238598409474109	0.648566331025631	0.166093949693285	0.436130112874722	0.292644765572803	0.125906814075172	0.432993418340829	0.353616255722924	0.0178089948916324	0.167368812270441	0.401950970480569	0.0518905165045859	0.230634642265015	0.250577440463467	0.232586956153641	0.48703255231599	0.140745974674514	0.19137284114045	0.140435661550973	0.289605442116651	0.22692931209477	0.459263744155601	0.387983490786627	0.365810669604341	0.243583303964492	0.323327202193007	0.0892944447320868	0.132225237890209	0.0978762260997888	0.283464262160489	0.380288408895312	0.303718160637693	0.137542218752946	0.213946317522361	0.280672689539896
ESS	1569.50620557514	1670.91041242314	1711.88423522701	1414.55799036705	1801	1654.55840394819	1368.74493378312	1691.47715933342	1684.97492170157	1604.24973657578	1801	1801	1777.98851710235	1801	1679.40141164838	1801	1801	1801	1801	1675.95863966255	1794.06732227165	1801	1198.43647362162	1801	1801	1801	1801	1573.83215783527	1801	1801	1255.17565338685	1801	1454.77862695918	1801	1801	1490.62780536776	1548.54395741915	1801	1801	1669.94902887595	1766.01163167835	1801	1801	1801	1651.47266746669	1801	1801	1801	1669.63895141611	1801	1714.72939265466	1801	1751.95226805415	1550.67770280394	1801	1801	1801	1428.46945654923	1801	1801	1664.80662069865	1801	1605.60001367638	1773.70585902336	1785.86596002099	1421.97907782754	1498.91882324594	1801	1801	1793.04344008226	1681.9513747302	1528.94566541879	1801	1747.30101385442	1801	1541.29625008982	1659.49105564472	1664.07655408424	1801	1728.99804565156	1711.7921800482	1487.74658736537	1767.10681150486	1471.21046218132	1784.8038001262	1801	1704.88011206096	1649.98612504986	1801	1801	1580.79367516129	1801	1542.05202767167	1756.03355814851	1801	1762.75360002991	1801	1729.45563822779	1801	1771.1290979249
