trace	RSV2_0	RSV2_1	RSV2_10	RSV2_11	RSV2_12	RSV2_13	RSV2_14	RSV2_15	RSV2_16	RSV2_17	RSV2_18	RSV2_19	RSV2_2	RSV2_20	RSV2_21	RSV2_22	RSV2_23	RSV2_24	RSV2-e_0	RSV2_26	RSV2_27	RSV2_28	RSV2_29	RSV2_3	RSV2_30	RSV2_31	RSV2_32	RSV2_33	RSV2_34	RSV2_35	RSV2-e_1	RSV2_37	RSV2_38	RSV2_39	RSV2_4	RSV2_40	RSV2_41	RSV2_42	RSV2_43	RSV2_44	RSV2_45	RSV2_46	RSV2_47	RSV2_48	RSV2_49	RSV2_5	RSV2_50	RSV2_51	RSV2_52	RSV2_53	RSV2_54	RSV2_55	RSV2_56	RSV2_57	RSV2_58	RSV2_59	RSV2_6	RSV2_60	RSV2_61	RSV2_62	RSV2_63	RSV2_64	RSV2_65	RSV2_66	RSV2_67	RSV2_68	RSV2_69	RSV2_7	RSV2_70	RSV2_71	RSV2_72	RSV2_73	RSV2_74	RSV2_75	RSV2-e_2	RSV2_77	RSV2_78	RSV2_79	RSV2_8	RSV2_80	RSV2_81	RSV2_82	RSV2_83	RSV2_84	RSV2_85	RSV2_86	RSV2_87	RSV2_88	RSV2_89	RSV2_9	RSV2_90	RSV2_91	RSV2_92	RSV2_93	RSV2_94	RSV2_95	RSV2_96	RSV2_97	RSV2_98	RSV2_99
mean	2.12366085541365	3.37250180989658	4.08095033850065	3.19847786236239	2.17982021564604	1.02938897744079	3.07208665083465	1.36660340919686	3.97992989717904	4.40430533250813	1.85619984314034	3.41727437689393	3.08446523972611	3.43902514138893	2.1282756052051	1.96985824603258	4.1834368851439	3.23533033705652	9.81682762093863	3.09837652292224	12.5439897014515	2.61959606927415	2.67533049577565	4.07602870133674	1.27483622705434	2.02888983665963	2.59462996607509	1.94518539157925	2.08759169137369	1.34269242031826	9.91035849379628	3.20854200749614	5.93318581057988	1.90931168165849	2.15879002057262	4.2898411323354	2.54293600700848	1.4360815102824	3.29114761768027	1.53173362067292	0.840363318544499	2.09823537485047	3.40969747143131	5.43822647358476	2.26736106580225	2.72886715089016	2.00125576822825	2.60862993192584	0.972324898143277	3.19546299822186	6.29785980923727	1.74270685581681	3.83832882693211	2.30876337466317	5.36347241369627	1.45559477523523	4.37328537118002	2.50158487380435	1.22610145425941	2.77273170509551	2.21101794769733	5.48344365251511	1.48002892979279	3.5700799149127	6.4650382467185	2.3197185305023	2.67813302281871	4.44996661820817	2.1981530672069	1.65807813623404	1.26649382891809	1.60654950878365	2.63871262863394	2.86004514435083	9.88272401329852	1.81441643151989	1.99882737605757	5.41777569827049	1.48578453370189	2.40833837762349	1.47419500994495	1.96868774286884	7.13701565859826	2.02490677475222	2.73356181204529	2.01182067117679	4.23734556875917	3.47985148858546	2.08886545433313	2.72866731389688	4.38442961174632	2.37382507476079	4.61124171486806	2.32880709445112	1.77883577956616	3.47079161482926	2.45576130078299	3.14518211437729	3.89864113473398	1.92606328219745
HPD95.lower	0.708729145937951	2.78200812998449	3.29712902740421	3.00014653058419	1.40199235414987	0.782219234326848	2.64511177657166	1.17501058293169	1.81580813833417	4.07334502130602	1.42346177645854	3.07119827651342	2.60085416847998	3.18844142997209	2.00506144105983	1.82083779745375	3.43996880406573	2.48859463814551	6.99653143815129	2.84489327224434	9.0454690596379	2.41576557156011	2.32831029610275	3.74236728487264	1.15594512745781	1.83037914887323	2.34385922605092	1.67795467475372	1.52472999970915	1.18867618676586	7.08686345224345	2.22073234836421	4.50570268292472	1.51873735978872	1.92811594945603	3.89161164456207	2.13609306662426	1.13573312687448	1.53101965580486	1.07611995613827	0.722610211076259	1.52480125984628	1.70322465795394	4.90156967516089	1.69337698724581	1.57706587408351	1.34964979787897	2.04069225372019	0.844292791027808	2.39574744162931	3.71982555354083	1.45000034511477	3.21826426647706	2.17057383197761	2.14592055401936	1.03632458133858	3.89552107319571	2.35548642173442	1.13604535474404	1.72916549770003	1.61311162347471	3.98374270893099	1.07196184989423	2.9891414571018	4.81102301096253	1.56462356815807	1.66373984781628	3.14776907722915	1.0628199581459	0.821968354470474	1.11554340876573	0.608326067441178	1.58014408644257	2.63661827307481	6.92881063155725	1.43992546709251	1.51287791824212	2.52387960563442	1.2888978004867	2.05030526448028	1.21109444594731	1.61845678301134	6.67198813095169	1.86263904867077	2.42233647204775	1.65139370022232	3.963699359646	3.1054135111921	1.74232316744688	1.33516012140156	4.02744855338152	1.98726172157663	4.26204186872258	2.1010465623661	1.27532527238481	3.13016833879209	2.04501884918018	2.28235322734166	3.20222982856968	1.66863512321252
HPD95.upper	3.72488644741267	3.93644298878579	4.94369934624439	3.41793207864239	3.0103483736119	1.30564537246415	3.55924869098192	1.56937010729129	6.80244132309446	4.79211928999616	2.37189755253454	3.796336060645	3.60094855923702	3.72918303528689	2.26090799724757	2.10881786691618	4.95165956891621	3.93472602400642	12.7729414759901	3.37755417203703	16.5952997525089	2.82581970845165	3.00682985143399	4.4364852751059	1.40723880062852	2.233650308429	2.87240508173582	2.265101307272	2.69244326320439	1.5012359621729	12.890892666243	4.27231679972943	7.36418170021008	2.34146971308695	2.38074909669623	4.70530924683742	3.01081647699272	1.72999370139138	5.46471882078772	2.02990016937654	0.946206450725398	2.73459641014102	5.68572366628283	5.99041690632793	2.85650552947717	4.04636300715568	2.64647353155996	3.17314873446521	1.1126723453209	4.18622833946248	9.32549338249222	2.01463891817605	4.37407505230136	2.46528957949763	9.66848796271615	1.85093883817208	4.8746247730635	2.64641448329402	1.31743424838634	3.80783577507915	2.91519968904274	7.01833260278771	1.87648381847477	4.14407564691158	8.29291285957147	3.17168456258406	3.6738741636417	6.16594239412121	3.527541708694	2.6776703256456	1.43891339829756	2.71484330606498	3.7905664993962	3.07645719133291	12.9369994166805	2.23278804789231	2.45505431455995	8.9342796716991	1.7026573818893	2.73925016730343	1.74510444484548	2.33558688413929	7.60901644452366	2.192472775261	3.06657104821372	2.38265361557595	4.49639760025714	3.89495371881504	2.41354054112854	4.32373628342109	4.73457840837735	2.80098346371952	4.99016941708672	2.54775813570875	2.36676144175374	3.84078541456229	2.83761766960752	4.06543993415088	4.69314173314847	2.20602092398877
ESS	1679.98505851747	1801	1799.40457893024	1686.84661064102	1667.67140490696	1801	1539.1979244538	1801	1801	1789.29920389312	1537.50125621867	1610.39482472399	1801	1801	1801	1736.68973936282	1624.46785591056	1644.73543209901	1616.90136507783	1801	1783.10965123585	1726.50215623737	1799.32179076172	1801	1801	1639.75394074685	1526.47640793262	1761.89794357416	1801	1801	1683.3138947193	1801	1801	1801	1801	1581.73368728984	1801	1416.16533321039	1801	1503.15769788255	1801	1565.05108594192	1801	1801	1801	1801	1801	1723.62866957637	1634.41286472265	1801	1801	1718.16399042644	1801	1568.1847420968	1801	1801	1801	1801	1704.65846998418	1800.80762016502	1801	1801	1749.75524625547	1630.2461536313	1754.16080926033	1801	1801	1786.89726526119	1535.44526811555	1714.44115472458	1801	1550.71194061654	1801	1517.96457519134	1801	1801	1801	1801	1801	1801	1625.36281926192	1801	1434.44357132353	1801	1168.97086983016	1473.84157501584	1801	1783.72545872439	1442.3015643453	1801	1801	1671.28321599702	1709.84918492616	1801	1766.62318557302	1801	1741.17460916763	1801	1421.65759355597	1754.84730534472
