trace	total.br.len	tree.height
mean	5327.30730114437	1260.54821566739
stderr.of.mean	19.2590521223975	8.29322444221328
stdev	663.731935774211	312.662890717693
variance	440540.082566582	97758.0832319439
median	5209.9236589176	1189.38788954684
mode	numeric	numeric
geometric.mean	5289.69852262504	1227.94906118656
HPD95.lower	4239.47768143014	799.411724354601
HPD95.upper	6673.74927704526	1908.96962681559
ACT	NA	NA
ESS	1188.38443116415	1422.15581507426
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
