trace	total.br.len	tree.height
mean	443.547744262718	79.1341331606359
stderr.of.mean	0.551149771330255	0.105857587186934
stdev	17.5032616423426	4.06757262364839
variance	306.364168120301	16.5451470486539
median	443.271502656604	78.9498625516287
mode	numeric	numeric
geometric.mean	443.203564462787	79.0298954189343
HPD95.lower	407.853128252786	71.2294316659665
HPD95.upper	475.781710013234	86.8408865548135
ACT	NA	NA
ESS	1009.11357415247	1477.29759694589
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
