trace	total.br.len	tree.height
mean	611.987724820754	119.921592717218
stderr.of.mean	1.3372144428066	0.662147894776552
stdev	56.630245304772	27.8900561533208
variance	3206.98468327866	777.855232235388
median	600.028843360328	113.606636440046
mode	numeric	numeric
geometric.mean	609.541662109442	117.105016296332
HPD95.lower	525.895908048683	80.9475615639141
HPD95.upper	726.152764001246	177.778065256501
ACT	NA	NA
ESS	1794.46962013237	1775.12979638278
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
