trace	total.br.len	tree.height
mean	402.067627873218	53.5923673447246
stderr.of.mean	0.43654892645209	0.0701012378829283
stdev	12.8027389078323	2.11120456150188
variance	163.910123542122	4.45718470050635
median	401.632002106824	53.5962739733281
mode	numeric	numeric
geometric.mean	401.864199127442	53.5508905532193
HPD95.lower	375.206837401003	49.6284620798838
HPD95.upper	425.874797318613	57.7544084874157
ACT	NA	NA
ESS	860.560227200159	907.508285521897
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
