trace	total.br.len	tree.height
mean	239.542156651827	49.3588595650184
stderr.of.mean	0.342693731748169	0.0387352578083414
stdev	10.8002816464125	1.58641115441499
variance	116.646083641834	2.5167003508523
median	239.166423398597	49.1857117368544
mode	numeric	numeric
geometric.mean	239.299503491416	49.3337545626909
HPD95.lower	217.762068486536	46.6241858248645
HPD95.upper	260.105823757518	52.4763307030605
ACT	NA	NA
ESS	993.800434484925	1678.26272875856
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
